,User,TestsActs,ÜbungenActs,KurzaufgabenActs,BeispieleActs,BK_InfoActs,Ü_InfoActs,Übersicht,LearnActs,InfoActs,TotActs,Learn,Info,Tot,ShortLearnActs,ShortInfoActs,LongLearnActs,LongInfoActs,K+BActs,K+ÜActs,K+Ü+TActs,K+B+ÜActs,K+BKIActs,B+BKIActs,Ü+ÜIActs,BKI+ÜIActs,K+B+BKIActs,K+B+BKI+ÜIActs,K+B+BKI+Ü+ÜIActs,readActs,Tests_tpa,Übungen_tpa,Kurzaufgaben_tpa,Beispiele_tpa,BK_Info_tpa,Ü_Info_tpa,Learn_tpa,Info_tpa,Tot_tpa,K+B_tpa,K+Ü_tpa,K+Ü+T_tpa,K+B+Ü_tpa,K+BKI_tpa,B+BKI_tpa,Ü+ÜI_tpa,BKI+ÜI_tpa,K+B+BKI_tpa,K+B+BKI+ÜI_tpa,K+B+BKI+Ü+ÜI_tpa,read_tpa,duplicates,nCat,LearnTypeEntropy,CategoryEntropy,DidTest,f1,f2,f12,f1Amp,f2Amp,f12Amp,fMean,PredChance1,PredChance2,PredChance3,PredChance4,CondEntropy1,CondEntropy2,CondEntropy3,CondEntropy4,BeforeTestTime,AfterTestTime,TimePerCat,TRegr Fit,ÜRegr Fit,BKRegr Fit,CatTRegr Fit,CatÜRegr Fit,CatBKRegr Fit,DiffLowRegr Fit,DiffMedRegr Fit,DiffHighRegr Fit,KÜfRegr Fit,KÜtwrRegr Fit,KÜrRegr Fit,TResQuantRegr Fit,TSecSpentRegr Fit,ÜSecSpentRegr Fit,BKSecSpentRegr Fit,SecSpentRegr Fit,meanResponsTask,meanTestResQual,meanTestResQuant,meandifficulty,nResponsTask,nTestResQual,nTestResQuant,ndifficulty,backfrac,foolfrac1,foolfrac2,foolfrac12,TT,TB,UT,UU,UB,KK,KB,BU,BK,BB,TTT,TTB,TBB,UTT,UUU,KKK,KKB,KBK,KBB,BUU,BKK,BKB,BBU,BBK,BBB,Tests,Übungen,Kurzaufgaben,Beispiele,BK_Info,Ü_Info,Cat_0,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Grund,Erweitert,K+B,K+Ü,K+Ü+T,K+B+Ü,K+BKI,B+BKI,Ü+ÜI,BKI+ÜI,K+B+BKI,K+B+BKI+ÜI,K+B+BKI+Ü+ÜI,ShortActs,LongActs,read,LearnPerc,InfoPerc,LearnActsPerc,InfoActsPerc,duplicatesPerc,ShortLearnActsPerc,ShortInfoActsPerc,LongLearnActsPerc,LongInfoActsPerc,ShortActsPerc,LongActsPerc
10,10,15,24,36,33,91,19,69,108,110,232,6496,1889,8454,41,70,3,0,69,60,75,93,127,124,43,110,160,179,203,124,198.4,74.08333333333333,38.611111111111114,10.666666666666666,17.956043956043956,13.421052631578947,60.148148148148145,17.172727272727272,36.439655172413794,25.246376811594203,52.8,81.92,37.8494623655914,23.811023622047244,16.016129032258064,47.27906976744186,17.172727272727272,21.1,20.28491620111732,26.645320197044335,16.016129032258064,120,3,90.77111085011433,56.94642819802205,1,4,3,3.5,33.33333333333333,25.0,58.33333333333333,8.220588235294118,92.20779220779221,92.17391304347827,92.57641921397381,94.2982456140351,23.03374810678861,19.38746517530099,16.74876628849259,16.44012583978585,31.516666666666666,1.525,46.96666666666667,0.286350881147297,-0.06687536173722156,-0.2194755194100753,0.23841570084061872,-0.12885478849340093,-0.10956091234721793,-0.28683283410237775,0.005820730970859192,0.2810121031315185,0.09901802725308831,-0.00046495594742642434,-0.0985530713056624,-11.298292488144163,-166.5316485984865,-17.85011861016168,11.349596114513899,-11.812728930021779,1.125,1.0,63.0,0.875,16,5,5,24,0.07216494845360824,0.4742268041237113,0.16494845360824742,0.6391752577319587,0.055299539170506916,0.013824884792626729,0.013824884792626729,0.16589861751152074,0.013824884792626729,0.027649769585253458,0.1382488479262673,0.03225806451612903,0.1382488479262673,0.4009216589861751,0.041666666666666664,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.14814814814814814,0.004629629629629629,0.023148148148148147,0.08796296296296297,0.037037037037037035,0.018518518518518517,0.023148148148148147,0.11574074074074074,0.018518518518518517,0.05092592592592592,0.3333333333333333,35.202271114265436,21.0314643955524,16.441920984149515,4.163709486633546,19.32812869647504,3.0163236337828248,49.751596877217885,32.351549562337354,17.896853560444757,0.0,0.0,0.0,100.0,0.0,20.605630470783062,37.47338537970192,72.67565649396735,41.63709486633546,35.77004968062455,23.491838183108587,24.047788029335226,22.344452330257866,39.9337591672581,42.95008280104093,63.981547196593326,1.312987934705465,0.035486160397444996,23.491838183108587,76.8393659806009,22.344452330257866,46.55172413793103,47.41379310344828,51.724137931034484,17.67241379310345,30.17241379310345,1.293103448275862,0.0,0.5659430753040797,0.015295758792002154
11,11,14,1,19,24,60,2,118,58,62,135,6345,2343,8806,14,29,2,0,43,20,34,44,79,84,3,62,103,105,106,84,297.2142857142857,10.0,86.63157894736842,22.0,38.583333333333336,14.0,109.39655172413794,37.79032258064516,65.22962962962963,50.55813953488372,82.8,171.08823529411765,49.63636363636363,50.139240506329116,33.845238095238095,12.666666666666666,37.79032258064516,43.58252427184466,43.01904761904762,42.70754716981132,33.845238095238095,57,5,75.43808774349834,87.05069396145893,1,3,2,2.5,31.03448275862069,24.137931034482758,55.172413793103445,11.138461538461538,91.04477611940298,92.4812030075188,93.93939393939394,96.94656488549617,30.19045058658289,18.141567938544455,15.933601170671677,13.69625380836916,15.483333333333333,0.0,29.353333333333335,0.3155712602057953,-0.002663762098403715,-0.31290749810739116,0.6190961857932012,0.02108766336025347,-0.6401838491534548,0.0,0.0,0.0,0.0,0.0,0.0,-21.05902053576401,-445.6871840314766,1487.6033057851234,5.559803912650419,31.459430276806998,2.0,1.4,69.2,1.0,1,5,5,1,0.02127659574468085,0.2765957446808511,0.06382978723404255,0.3404255319148936,0.08333333333333333,0.03333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.15833333333333333,0.016666666666666666,0.15833333333333333,0.49166666666666664,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.008403361344537815,0.0,0.0,0.0,0.05042016806722689,0.06722689075630252,0.008403361344537815,0.0,0.15966386554621848,0.0,0.09243697478991597,0.3949579831932773,47.25187372246196,0.11355893708834887,18.69180104474222,5.9959118782648195,26.28889393595276,0.3179650238473768,22.416534181240063,22.13263683851919,19.532137179196003,9.164206223029753,26.754485578014993,0.0,100.0,0.0,24.68771292300704,18.80535998183057,66.05723370429253,24.80127186009539,44.98069498069498,32.28480581421758,0.43152396093572565,26.606858959800135,50.976606858959805,51.29457188280717,51.408130819895526,0.4883034294799001,0.02271178741766977,32.28480581421758,72.05314558255735,26.606858959800135,42.96296296296296,45.925925925925924,42.22222222222222,10.37037037037037,21.48148148148148,1.4814814814814816,0.0,0.3617062440591852,0.016823546235310943
12,12,2,4,33,30,75,7,108,69,82,163,4294,4141,8543,15,19,5,2,63,37,39,67,108,105,11,82,138,145,149,105,630.5,119.5,55.666666666666664,23.933333333333334,51.76,37.0,62.231884057971016,50.5,52.41104294478528,40.55555555555556,62.567567567567565,91.6923076923077,45.26865671641791,52.9537037037037,43.80952380952381,67.0,50.5,46.64492753623188,46.179310344827584,48.147651006711406,43.80952380952381,70,6,86.73314234735415,73.33185143959003,1,4,3,3.5,57.971014492753625,17.391304347826086,75.36231884057972,17.572916666666668,93.82716049382715,96.27329192546584,96.25,96.85534591194968,21.594223267224404,17.601400198941626,12.662774370498422,11.896955043106612,6.25,36.5,23.730555555555554,0.24725537563139033,0.10091708912453594,-0.3481724647559263,0.11092960869183727,-0.48394908879302084,0.3730194801011846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2999.429517162344,270.87864202712143,94.53519653888753,57.331462263961086,-1.0,1.0,57.0,1.3333333333333333,0,1,1,3,0.014925373134328358,0.7014925373134329,0.11940298507462686,0.8208955223880597,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.05333333333333334,0.013333333333333334,0.006666666666666667,0.21333333333333335,0.02,0.21333333333333335,0.46,0.0,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.040268456375838924,0.0,0.006711409395973154,0.1476510067114094,0.04697986577181208,0.013422818791946308,0.006711409395973154,0.2080536912751678,0.0,0.06711409395973154,0.38926174496644295,14.760622732061337,5.595224160131101,21.50298489991806,8.404541730071404,45.44071169378439,3.031721877560576,26.021303991572047,44.78520426079832,0.24581528736977643,7.386164110968044,19.594990050333607,1.9665222989582114,100.0,0.0,29.907526629989466,27.09820906004916,41.8588317921105,35.502750790120565,66.94369659370246,53.84525342385579,8.626946037691678,48.47243357134496,75.34823832377386,78.37996020133443,83.97518436146552,0.39798665574154274,0.08193842912325881,53.84525342385579,50.2633735221819,48.47243357134496,42.331288343558285,50.306748466257666,42.944785276073624,9.202453987730062,11.65644171779141,3.067484662576687,1.2269938650306749,0.24416359247947406,0.05026897492224467
13,13,7,5,18,15,36,8,112,45,44,101,5706,1517,7335,5,23,8,0,33,23,30,38,54,51,13,44,69,77,82,51,332.7142857142857,123.4,106.94444444444444,55.666666666666664,37.138888888888886,22.5,126.8,34.47727272727273,72.62376237623762,83.63636363636364,110.52173913043478,162.36666666666667,88.86842105263158,60.407407407407405,42.588235294117645,61.30769230769231,34.47727272727273,59.3768115942029,55.54545454545455,59.68292682926829,42.588235294117645,54,2,94.58236298680241,36.97030786181122,1,4,5,4.5,26.666666666666668,22.22222222222222,48.888888888888886,15.047916666666667,88.0,89.8989898989899,92.85714285714286,92.78350515463917,34.67876248613665,28.38300681761726,22.134870613133877,18.73767307070833,0.25,6.983333333333333,61.125,0.27982066682070156,0.12388979819356691,-0.4037104650142692,0.21744721761713018,-0.15906057793403494,-0.05838663968309593,0.0,0.0,0.0,0.37475524513481545,0.39044721811049926,-0.7652024632453138,-3.045024228281526e-14,-4463.837776436995,106.36272234047537,-39.46539775355997,56.72584982564081,1.2857142857142858,1.0,57.0,1.4,7,2,2,5,0.11627906976744186,0.5116279069767442,0.046511627906976744,0.5581395348837209,0.056818181818181816,0.011363636363636364,0.022727272727272728,0.11363636363636363,0.011363636363636364,0.07954545454545454,0.125,0.03409090909090909,0.125,0.42045454545454547,0.034482758620689655,0.011494252873563218,0.011494252873563218,0.022988505747126436,0.10344827586206896,0.022988505747126436,0.05747126436781609,0.08045977011494253,0.034482758620689655,0.011494252873563218,0.05747126436781609,0.06896551724137931,0.022988505747126436,0.04597701149425287,0.3563218390804598,31.751874573960464,8.411724608043626,26.244035446489434,11.38377641445126,18.227675528289026,2.4539877300613497,62.33128834355828,37.668711656441715,0.0,0.0,0.0,0.0,99.78186775732787,0.21813224267212,37.627811860940696,34.65576005453306,66.40763462849353,46.03953646898432,44.47171097477846,29.611451942740285,10.865712338104975,20.681663258350376,55.85548738922972,58.309475119291065,66.7211997273347,0.38173142467620996,0.10906612133606,29.611451942740285,77.79141104294479,20.681663258350376,44.554455445544555,43.56435643564357,53.46534653465347,4.9504950495049505,22.772277227722775,7.920792079207921,0.0,0.37795190562000985,0.10798625874857426
14,14,6,0,5,4,21,3,157,15,24,61,2661,2683,5501,1,7,1,2,9,5,11,9,26,25,3,24,30,33,33,25,398.5,,33.4,25.75,121.76190476190476,42.0,177.4,111.79166666666667,90.18032786885246,30.0,33.4,232.54545454545453,30.0,104.76923076923077,106.4,42.0,111.79166666666667,94.23333333333333,89.48484848484848,89.48484848484848,106.4,28,6,61.2215116582406,88.84660757363939,1,3,2,2.5,80.0,13.333333333333334,93.33333333333333,11.133333333333333,75.0,88.13559322033898,91.37931034482759,94.73684210526315,61.93376217034875,41.04855256729487,30.874366737140313,19.780194777954442,2.941666666666667,1.9666666666666666,15.280555555555557,-0.6938914737956557,0.05282610433678303,0.6410653694588719,0.7590528277150056,-0.66366059631342,-0.09539223140158527,0.0,0.0,0.0,0.0,0.0,0.0,-24.276534772054966,-2204.322562858642,5017.398267452864,782.5941796575569,-118.29951085996187,1.0,1.5,69.5,-1.0,1,2,2,0,0.0,0.36363636363636365,0.09090909090909091,0.4545454545454546,0.10256410256410256,0.02564102564102564,0.02564102564102564,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.5128205128205128,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.05263157894736842,0.02631578947368421,0.0,0.05263157894736842,0.4473684210526316,43.46482457734957,0.0,3.0358116706053444,1.8723868387565896,46.482457734957286,2.290492637702236,26.14070169060171,28.031267042355935,11.288856571532449,0.8362115978912924,15.14270132703145,18.560261770587168,95.30994364660971,4.690056353390293,4.9081985093619345,3.0358116706053444,46.500636247954915,4.9081985093619345,49.51826940556263,48.35484457371387,2.290492637702236,48.772950372659515,51.39065624431921,53.681148882021446,53.681148882021446,0.14542810398109435,0.05453553899291039,48.35484457371387,48.373023086711505,48.772950372659515,24.59016393442623,39.34426229508197,45.90163934426229,1.639344262295082,11.475409836065573,1.639344262295082,3.278688524590164,0.2384067278378596,0.08940252293919736
15,15,0,1,32,28,52,2,476,61,54,129,7637,8998,17111,13,22,24,8,60,33,33,61,84,80,3,54,112,114,115,80,,93.0,197.1875,44.07142857142857,172.51923076923077,13.5,125.19672131147541,166.62962962962962,132.64341085271317,125.73333333333333,194.03030303030303,194.03030303030303,125.19672131147541,181.91666666666666,127.5625,40.0,166.62962962962962,147.45535714285714,145.10526315789474,144.65217391304347,127.5625,67,2,57.73800457597198,37.597695162841156,0,1,2,1.5,47.540983606557376,16.39344262295082,63.93442622950819,92.41666666666667,90.625,92.91338582677166,93.65079365079364,94.39999999999999,33.31859557140895,30.42720812601562,27.56562145228593,26.274510263844142,0.0,0.0,142.59166666666667,0.0,0.004152264086515947,-0.004152264086515764,0.0,0.0008935560336126182,-0.000893556033612821,0.0,0.0,0.0,0.04066171285234093,0.0810308819697238,-0.12169259482206476,0.0,0.0,1565.4600921698861,10.944230996755117,9.4989815956424,1.375,-1.0,-1.0,2.0,24,0,0,1,0.26229508196721313,0.21311475409836064,0.03278688524590164,0.2459016393442623,0.0,0.0,0.0,0.017543859649122806,0.008771929824561403,0.07017543859649122,0.20175438596491227,0.008771929824561403,0.21052631578947367,0.4824561403508772,0.0,0.0,0.0,0.0,0.008849557522123894,0.02654867256637168,0.04424778761061947,0.05309734513274336,0.1504424778761062,0.008849557522123894,0.04424778761061947,0.1592920353982301,0.008849557522123894,0.1592920353982301,0.3185840707964602,0.0,0.5435100227923557,36.876862836771664,7.2117351411372805,52.4282625211852,0.15779323242358717,59.83870025130034,40.16129974869967,0.0,0.0,0.0,0.0,100.0,0.0,44.08859797790895,37.42037285956402,37.42037285956402,44.6321080007013,89.30512535795687,59.639997662322486,0.7013032552159429,52.58605575360878,96.51686049909415,96.67465373151774,97.2181637543101,0.20454678277131672,0.18701420139091812,59.639997662322486,44.6321080007013,52.58605575360878,47.286821705426355,41.86046511627907,51.93798449612403,10.077519379844961,17.05426356589147,18.6046511627907,6.2015503875969,0.15856339749714474,0.14497224914024662
16,16,0,0,28,24,57,0,27,52,57,115,1904,2374,4305,22,15,2,0,52,28,28,52,85,81,0,57,109,109,109,81,,,47.714285714285715,23.666666666666668,41.64912280701754,,36.61538461538461,41.64912280701754,37.43478260869565,36.61538461538461,47.714285714285715,47.714285714285715,36.61538461538461,43.64705882352941,36.32098765432099,,41.64912280701754,39.24770642201835,39.24770642201835,39.24770642201835,36.32098765432099,54,3,59.54495761787769,55.53208206755825,0,4,3,3.5,53.84615384615385,28.846153846153843,82.6923076923077,71.3,97.36842105263158,97.34513274336283,97.32142857142857,97.2972972972973,22.298555897000337,17.126196853621003,17.016563321943963,16.90363981144141,0.0,0.0,23.916666666666668,0.0,0.0,-6.407894408356877e-16,0.0,0.0,1.2739156823815595e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.050672694958491,-12.050672694958491,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0.02040816326530612,0.6326530612244898,0.12244897959183673,0.7551020408163266,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.24074074074074073,0.0,0.24074074074074073,0.5,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.16822429906542055,0.06542056074766354,0.0,0.009345794392523364,0.2336448598130841,0.0,0.07476635514018691,0.42990654205607476,0.0,0.0,31.033681765389083,13.193960511033682,55.145180023228804,0.0,0.0,0.0,32.311265969802555,15.632984901277583,52.05574912891986,0.0,100.0,0.0,44.22764227642276,31.033681765389083,31.033681765389083,44.22764227642276,86.1788617886179,68.33914053426248,0.0,55.145180023228804,99.37282229965156,99.37282229965156,99.37282229965156,0.859465737514518,0.04645760743321719,68.33914053426248,44.22764227642276,55.145180023228804,45.21739130434783,49.56521739130435,46.95652173913044,19.130434782608695,13.043478260869565,1.7391304347826086,0.0,0.7473615108821896,0.040397919507145386
17,17,12,0,57,50,139,3,360,119,142,289,5330,4898,10588,50,88,1,1,107,57,69,107,196,189,3,142,246,249,249,189,199.41666666666666,,35.07017543859649,18.76,34.92805755395683,14.333333333333334,44.78991596638655,34.49295774647887,36.63667820069204,27.44859813084112,35.07017543859649,63.65217391304348,27.44859813084112,34.96938775510204,30.650793650793652,14.333333333333334,34.49295774647887,31.67479674796748,31.46586345381526,31.46586345381526,30.650793650793652,153,6,77.9597125886774,76.98456597278094,1,4,3,3.5,67.22689075630252,10.084033613445378,77.31092436974791,14.205555555555556,93.05555555555556,94.07665505226481,94.4055944055944,96.14035087719299,24.477766328163025,20.555476558633636,17.303691879706218,16.938765409837778,39.53333333333333,0.3333333333333333,29.41111111111111,0.19421419526946382,-0.06849642736038504,-0.12571776790907835,0.17053967579561471,-0.05110035921678181,-0.11943931657883332,0.0,0.0,0.0,0.0,0.0,0.0,-0.29146826998751196,-1437.8165100062167,-3756.915339480303,41.06311320849733,35.680176787954196,-1.0,1.75,80.25,-1.0,0,4,4,0,0.03636363636363636,0.7363636363636363,0.07272727272727272,0.8090909090909091,0.03461538461538462,0.011538461538461539,0.0,0.0,0.011538461538461539,0.0038461538461538464,0.2153846153846154,0.007692307692307693,0.2153846153846154,0.48846153846153845,0.023166023166023165,0.011583011583011582,0.011583011583011582,0.0,0.0,0.0,0.003861003861003861,0.1583011583011583,0.04247104247104247,0.0,0.003861003861003861,0.21235521235521235,0.0,0.05791505791505792,0.4247104247104247,22.601057801284476,0.0,18.87986399697771,8.859085757461276,45.853796751038914,0.4061201360030223,32.90517567057046,34.87910842463166,8.87797506611258,20.65545901020023,0.2550056667925954,2.427276161692482,91.09369097091047,8.906309029089535,27.738949754438984,18.87986399697771,41.48092179826218,27.738949754438984,64.73366074801662,54.71288250850019,0.4061201360030223,46.25991688704193,73.5927465054779,73.99886664148092,73.99886664148092,1.3033622969399319,0.018889308651303362,54.71288250850019,50.34000755572347,46.25991688704193,41.17647058823529,49.13494809688581,52.94117647058824,17.301038062283737,30.44982698961938,0.34602076124567477,0.34602076124567477,0.45099041416606633,0.006536092958928499
18,18,9,0,10,8,24,3,45,27,27,63,2976,2030,5051,6,6,1,1,18,10,19,18,34,32,3,27,42,45,45,32,249.55555555555554,,55.1,22.375,81.66666666666667,23.333333333333332,110.22222222222223,75.18518518518519,80.17460317460318,40.55555555555556,55.1,147.21052631578948,40.55555555555556,73.8529411764706,66.84375,23.333333333333332,75.18518518518519,64.04761904761905,61.333333333333336,61.333333333333336,66.84375,17,4,71.35580448224066,65.85557401209864,1,3,1,2.0,33.33333333333333,29.629629629629626,62.962962962962955,8.343333333333334,85.48387096774194,86.88524590163934,88.33333333333333,91.52542372881356,34.83975731751182,24.03553062654141,18.71710879375347,18.083368344707516,14.827777777777778,0.0,21.045833333333334,0.6573935190280495,0.022817798582933025,-0.6802113176109836,1.2505513095491327,0.11117543849993976,-1.3617267480490742,0.0,0.0,0.0,0.0,0.0,0.0,-4.740525733491934,-148.41907702180762,-3936.271590232279,275.9163300354492,213.5591132705959,-1.0,1.6666666666666667,69.0,-1.0,0,3,3,0,0.0,0.25,0.0,0.25,0.11320754716981132,0.05660377358490566,0.05660377358490566,0.0,0.0,0.018867924528301886,0.16981132075471697,0.05660377358490566,0.16981132075471697,0.3584905660377358,0.057692307692307696,0.057692307692307696,0.019230769230769232,0.057692307692307696,0.0,0.0,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.0,0.019230769230769232,0.15384615384615385,0.038461538461538464,0.09615384615384616,0.23076923076923078,44.46644228865571,0.0,10.908730944367452,3.5438527024351614,38.80419718867551,1.3858641853098397,28.291427440110866,28.98435953276579,40.031676895664226,2.692536131459117,0.0,0.0,100.0,0.0,14.452583646802614,10.908730944367452,55.37517323302317,14.452583646802614,49.71292813304296,42.348049891110676,1.3858641853098397,40.190061373985344,53.256780835478125,54.64264502078796,54.64264502078796,0.2375767174816868,0.039596119580281135,42.348049891110676,58.91902593545832,40.190061373985344,42.857142857142854,42.857142857142854,26.984126984126984,9.523809523809524,9.523809523809524,1.5873015873015872,1.5873015873015872,0.3771059007645822,0.0628509834607637
19,19,20,0,22,26,46,0,157,68,46,143,7842,2549,10548,13,9,7,1,48,22,42,48,68,72,0,46,94,94,94,72,260.2,,84.36363636363636,30.076923076923077,55.41304347826087,,115.32352941176471,55.41304347826087,73.76223776223776,54.958333333333336,84.36363636363636,168.0952380952381,54.958333333333336,64.77941176470588,46.263888888888886,,55.41304347826087,55.180851063829785,55.180851063829785,55.180851063829785,46.263888888888886,64,5,74.14930617402499,76.44612856819371,1,3,4,3.5,35.294117647058826,35.294117647058826,70.58823529411765,12.370238095238095,87.32394366197182,91.48936170212765,92.85714285714286,96.40287769784173,51.031440140985865,41.62945589466478,30.34262800937888,25.185356780912045,13.0875,6.658333333333333,35.16,-0.22830124202644123,0.0,0.2283012420264407,0.13716693033612878,0.0,-0.13716693033612892,0.0,0.0,0.0,0.0,0.0,0.0,-10.997863368990082,-29.206907475957006,0.0,-22.8057370715669,-60.158827070597766,2.0,1.1666666666666667,64.33333333333333,-1.0,3,6,6,0,0.017857142857142856,0.5357142857142857,0.07142857142857142,0.6071428571428571,0.11504424778761062,0.061946902654867256,0.0,0.0,0.0,0.05309734513274336,0.1415929203539823,0.0,0.1415929203539823,0.4336283185840708,0.0625,0.05357142857142857,0.044642857142857144,0.0,0.0,0.017857142857142856,0.03571428571428571,0.07142857142857142,0.05357142857142857,0.0,0.03571428571428571,0.10714285714285714,0.0,0.07142857142857142,0.3392857142857143,49.33636708380736,0.0,17.595752749336366,7.413727720894957,24.165718619643535,0.0,9.044368600682594,28.858551384148655,0.0,13.187334091770953,43.1740614334471,5.735684489950701,86.86954872961698,13.130451270383011,25.00948047023132,17.595752749336366,66.93211983314372,25.00948047023132,41.761471368979905,31.579446340538492,0.0,24.165718619643535,49.17519908987486,49.17519908987486,49.17519908987486,0.20857034508911643,0.07584376185058779,31.579446340538492,74.34584755403868,24.165718619643535,47.55244755244755,32.16783216783217,44.75524475524475,9.090909090909092,6.293706293706294,4.895104895104895,0.6993006993006993,0.1458533881742073,0.05303759569971174
20,20,15,5,17,34,72,7,180,71,79,170,5424,3782,9386,23,24,4,1,51,22,37,56,89,106,12,79,123,130,135,106,208.13333333333333,160.0,34.76470588235294,26.794117647058822,50.94444444444444,16.285714285714285,76.3943661971831,47.87341772151899,55.21176470588235,29.45098039215686,63.22727272727273,121.97297297297297,41.107142857142854,47.853932584269664,43.198113207547166,76.16666666666667,47.87341772151899,42.03252032520325,40.646153846153844,45.06666666666667,43.198113207547166,78,6,84.98984613212527,93.05528577964631,1,3,9,6.0,50.70422535211267,12.676056338028168,63.38028169014084,10.22888888888889,90.53254437869822,92.26190476190477,92.81437125748504,96.3855421686747,32.3532919888004,22.50946429658877,17.109008681271728,12.91200607071637,12.463333333333333,5.79,26.07222222222222,0.22198871253475225,0.017870449891814105,-0.2398591624265661,0.6749323328853721,0.015416922004205268,-0.6903492548895773,0.0,0.0,0.0,0.0,0.0,0.0,-29.805975545575958,-30.740473302403913,1619.3907119468413,83.4534480860666,53.24476547987883,0.0,1.0,56.4,1.5,1,5,5,4,0.08333333333333333,0.31666666666666665,0.16666666666666666,0.4833333333333333,0.06711409395973154,0.03355704697986577,0.006711409395973154,0.06040268456375839,0.006711409395973154,0.006711409395973154,0.10738255033557047,0.020134228187919462,0.10738255033557047,0.5570469798657718,0.033783783783783786,0.033783783783783786,0.033783783783783786,0.006756756756756757,0.05405405405405406,0.0,0.006756756756756757,0.05405405405405406,0.05405405405405406,0.006756756756756757,0.006756756756756757,0.10135135135135136,0.013513513513513514,0.05405405405405406,0.46621621621621623,33.262305561474534,8.523332623055614,6.296611975282336,9.705945024504581,39.07948007670999,1.214574898785425,14.510973790752185,13.200511399957382,7.809503515874707,28.93671425527381,8.395482633709781,27.146814404432135,100.0,0.0,16.002556999786915,14.81994459833795,48.08225015981248,24.52588962284253,45.37609205199233,48.78542510121457,9.73790752184104,40.29405497549542,55.08203707649692,56.29661197528234,64.81994459833795,0.5007457916045174,0.053270828894097594,48.78542510121457,57.78819518431707,40.29405497549542,41.76470588235294,46.470588235294116,45.88235294117647,13.529411764705882,14.117647058823529,2.3529411764705883,0.5882352941176471,0.2945563480026573,0.031335781702410345
21,21,9,66,1,7,16,45,92,83,61,159,8524,1510,10126,4,28,3,0,8,67,76,74,17,23,111,61,24,69,135,23,297.8888888888889,85.8030303030303,6.0,24.857142857142858,42.125,18.57777777777778,102.6987951807229,24.75409836065574,63.685534591194966,22.5,84.61194029850746,109.86842105263158,78.95945945945945,40.0,36.869565217391305,58.549549549549546,24.75409836065574,35.583333333333336,24.492753623188406,54.46666666666667,36.869565217391305,67,3,55.30499438150167,61.07567597140721,1,24,3,13.5,28.915662650602407,18.072289156626507,46.98795180722891,9.290740740740741,87.9746835443038,90.44585987261146,92.3076923076923,94.19354838709677,33.8405933872951,29.712472280456925,22.954395874905916,21.3010252412294,35.08888888888889,6.272222222222222,56.25555555555556,0.17900779937654654,-0.25748402139084453,0.07847622201429792,0.3057344475213526,0.09837542660197851,-0.4041098741233313,-0.28889250149062295,0.07018458265476164,0.21870791883586188,-0.06188632041874189,-0.057172957364878686,0.11905927778362044,-24.633553650922796,-388.4402681660625,31.639684476654157,-702.1868140045393,30.686695874588683,1.3461538461538463,1.6666666666666667,76.0,0.9692307692307692,26,3,3,65,0.13157894736842105,0.23684210526315788,0.18421052631578946,0.42105263157894735,0.04195804195804196,0.006993006993006993,0.02097902097902098,0.7132867132867133,0.03496503496503497,0.0,0.006993006993006993,0.04195804195804196,0.006993006993006993,0.11188811188811189,0.02112676056338028,0.007042253521126761,0.007042253521126761,0.02112676056338028,0.6619718309859155,0.0,0.0,0.0,0.0,0.035211267605633804,0.0,0.007042253521126761,0.02112676056338028,0.007042253521126761,0.08450704225352113,26.47639739285009,55.925340707090655,0.05925340707090658,1.7183488050562907,6.656132727631839,8.255974718546316,29.34031206794391,36.80624135887813,33.85344657317796,0.0,0.0,0.0,100.0,0.0,1.7776022121271975,55.98459411416157,82.46099150701166,57.70294291921786,6.7153861347027455,8.37448153268813,64.18131542563698,14.912107446178155,8.433734939759036,16.68970965830535,72.615050365396,0.3160181710448351,0.02962670353545329,8.37448153268813,84.17934031206794,14.912107446178155,52.20125786163522,38.36477987421384,42.138364779874216,2.515723270440252,17.61006289308176,1.8867924528301887,0.0,0.19875356669486485,0.01863314687764358
