,User,Category,Label,SecSpent,TotSec,LearnType,Level,UserCumSec,difficulty
491,3,1,ks2a3b1_1a,16,2702,5,0,2056,-1
492,3,1,ks2a3,49,2718,4,0,2105,-1
493,3,1,ks2a3b4_1a,5,2767,5,0,2110,-1
494,3,1,ks2a3,5,2772,4,0,2115,-1
495,3,1,ks2a3b2_1a,43,2777,5,0,2158,-1
496,3,1,ks2a4,4,2820,4,0,2162,-1
497,3,1,ks2a3,53,2824,4,0,2215,-1
498,3,1,ks2a5,69,2877,4,0,2284,-1
499,3,1,ks2a5b1_1a,41,2946,5,0,2325,-1
500,3,1,ks2a5,23,2987,4,0,2348,-1
501,3,1,ks2b1,20,3010,4,1,2368,-1
502,3,1,ks2b,3,3030,6,1,2371,-1
503,3,1,Übersicht,10,3033,6,1,2381,-1
504,3,1,ks2a,2,3043,6,0,2383,-1
505,3,1,ks2a5,2,3045,4,0,2385,-1
506,3,1,ks2a5b3_1a,74,3047,5,0,2459,-1
507,3,1,ks2b1,33,3121,4,1,2492,-1
508,3,1,ks2b1b1_1a,46,3154,5,1,2538,-1
509,3,1,ks2b1b3_1,29,3200,5,1,2567,-1
510,3,1,ks2b1,14,3229,4,1,2581,-1
511,3,1,ks2b1b4_1,5,3243,5,1,2586,-1
512,3,1,ks2b1,38,3248,4,1,2624,-1
513,3,1,ks2b2,19,3286,4,1,2643,-1
514,3,1,ks2b2b2_1a,54,3305,5,1,2697,-1
515,3,1,ks2b2,89,3359,4,1,2786,-1
516,3,1,ks2b2,7,3448,4,1,2793,-1
517,3,1,ks2b2b4_1a,28,3455,5,1,2821,-1
518,3,1,Übersicht,11,3483,6,1,2832,-1
519,3,1,ks2b,2,3494,6,1,2834,-1
520,3,2,ks3a,28,3496,6,0,2862,-1
521,3,2,bs3a1,205,3524,4,0,3067,-1
522,3,2,ks3a1b1_1a,109,3729,5,0,3176,-1
523,3,2,bs3a1,15,3838,4,0,3191,-1
524,3,2,ks3a7,308,3853,4,0,3499,-1
525,3,2,ks3a3a,6,4161,3,0,430,-1
526,3,2,ks3a3,10,4167,4,0,3509,-1
527,3,2,ks3a2b4_1a,308,4177,5,0,3817,-1
528,3,2,ks3a3,21,4485,4,0,3838,-1
529,3,2,ks3a3a,95,4506,3,0,525,-1
530,3,2,ks3a4,275,4601,4,0,4113,-1
531,3,2,ks3a4b1_1a,8,4876,5,0,4121,-1
532,3,2,ks3a4,6,4884,4,0,4127,-1
533,3,2,ks3a,3,4890,6,0,4130,-1
534,3,2,ks3e,23,4893,6,0,4153,-1
535,3,2,ks3ev1,382,4916,0,0,907,-1
536,3,2,Notizen,13,5298,6,0,4166,-1
537,3,2,Übersicht,7,5311,6,0,4173,-1
538,3,2,ks3f,6,5318,6,1,4179,-1
539,3,2,ks3fv1,59,5324,0,1,966,-1
540,3,2,Tour,34,5383,6,1,4213,-1
541,3,2,Übersicht,60,5417,6,1,4273,-1
542,3,2,ks3b,2,5417,6,1,4275,-1
543,3,2,ks3b2,190,5419,4,1,4465,-1
544,3,2,ks3b,7,5609,6,1,4472,-1
545,3,2,Übersicht,4934,5616,6,1,9406,-1
546,3,2,ks3b,96,10550,6,1,9502,-1
547,3,2,Logout,15,10646,6,1,9517,-1
548,3,2,Übersicht,0,10661,6,1,9517,-1
549,4,2,Übersicht,13,275,6,1,13,-1
550,4,2,Tour,36,288,6,1,49,-1
551,4,0,ks1a,5,324,6,0,54,-1
552,4,0,ka1a1,115,329,4,0,169,-1
553,4,0,ks1a1b2_1a,20,444,5,0,189,-1
554,4,0,ka1a1,22,464,4,0,211,-1
555,4,0,ks1a1b3_1a,17,486,5,0,228,-1
556,4,0,ka1a1,8,503,4,0,236,-1
557,4,0,ks1a1b4_1a,11,511,5,0,247,-1
558,4,0,ka1a1,42,522,4,0,289,-1
559,4,0,ks1a1k1_1a,56,564,3,0,56,-1
560,4,0,ka1a1,98,620,4,0,387,-1
561,4,0,ks1a1k2_1a,76,718,3,0,132,-1
562,4,0,ka1a1,46,794,4,0,433,-1
563,4,0,ks1a1k3_1a,184,840,3,0,316,-1
564,4,0,ks1a1k3_1a,23,1024,3,0,339,-1
565,4,0,ka1a1,24,1047,4,0,457,-1
566,4,0,ks1a1k4_1a,14,1071,3,0,353,-1
567,4,0,ks1a1k4_1a,60,1085,3,0,413,-1
568,4,0,ka1a1,11,1145,4,0,468,-1
569,4,0,ks1a2,44,1156,4,0,512,-1
570,4,0,ks1a2,14,1200,4,0,526,-1
571,4,0,ks1a2b2_1a,78,1214,5,0,604,-1
572,4,0,ks1a2,11,1292,4,0,615,-1
573,4,0,ks1a2b3_1a,26,1303,5,0,641,-1
574,4,0,ks1a2k1_1a,270,1329,3,0,683,-1
575,4,0,ks1a2,62,1599,4,0,703,-1
576,4,0,ks1a2k2_1a,46,1661,3,0,729,-1
577,4,0,ks1a2,36,1707,4,0,739,-1
578,4,0,ks1a2k3_1a,89,1743,3,0,818,-1
579,4,0,ks1a2,23,1832,4,0,762,-1
580,4,0,ks1a2k4_1a,196,1855,3,0,1014,-1
581,4,0,ks1a2,22,2051,4,0,784,-1
582,4,0,ks1a4,52,2073,4,0,836,-1
583,4,0,ks1a4k1_1a,125,2125,3,0,1139,-1
584,4,0,ks1a4,78,2250,4,0,914,-1
585,4,0,ks1a4k2_1a,23,2328,3,0,1162,-1
586,4,0,ks1a4,9,2351,4,0,923,-1
587,4,0,ks1a4k3_1a,197,2360,3,0,1359,-1
588,4,0,ks1a4,50,2557,4,0,973,-1
589,4,0,ks1a4k4_1a,155,2607,3,0,1514,-1
590,4,0,ks1a4,18,2762,4,0,991,-1
591,4,0,ks1a5,103,2780,4,0,1094,-1
592,4,0,ks1a5k1_1a,66,2883,3,0,1580,-1
593,4,0,ks1a5k1_1a,4,2949,3,0,1584,-1
594,4,0,ks1a5,8,2953,4,0,1102,-1
595,4,0,ks1a5k2_1a,44,2961,3,0,1628,-1
596,4,0,ks1a5,14,3005,4,0,1116,-1
597,4,0,ks1a5k2_1a,84,3019,3,0,1712,-1
598,4,0,ks1a5b3_1a,35,3103,5,0,1151,-1
599,4,0,ks1a5k3_1a,4,3138,3,0,1716,-1
600,4,0,ks1a5,84,3142,4,0,1235,-1
601,4,0,ks1a5,33,3226,4,0,1268,-1
602,4,0,ks1a5k4_1a,103,3259,3,0,1819,-1
603,4,0,ks1a5,1,3362,4,0,1269,-1
604,4,0,ks1a,29,3363,6,0,1298,-1
605,4,0,ks1ev1,23,3392,0,0,1842,-1
606,4,0,ks1e,1232,3415,6,0,2530,-1
607,4,0,Übersicht,25,4647,6,0,2555,-1
608,4,0,Tour,79,4672,6,0,2634,-1
609,4,1,ks2a,8,4751,6,0,2642,-1
610,4,1,ks2a1,149,4759,4,0,2791,-1
611,4,1,ks2a1b1_1a,1,4908,5,0,2792,-1
612,4,1,ks2a1,38,4909,4,0,2830,-1
613,4,1,ks2a1,18,4947,4,0,2848,-1
614,4,1,ks2a1b2_1a,15,4965,5,0,2863,-1
615,4,1,ks2a1,9,4980,4,0,2872,-1
616,4,1,ks2a1b4_1a,12,4989,5,0,2884,-1
617,4,1,ks2a1,29,5001,4,0,2913,-1
618,4,1,ks2a1b3_1a,99,5030,5,0,3012,-1
619,4,1,ks2a1k1_1a,41,5129,3,0,1883,-1
620,4,1,ks2a1,73,5170,4,0,3085,-1
621,4,1,ks2a1k2_1a,65,5243,3,0,1948,-1
622,4,1,ks2a1,47,5308,4,0,3132,-1
623,4,1,ks2a1k3_1a,63,5355,3,0,2011,-1
624,4,1,ks2a1,50,5418,4,0,3182,-1
625,4,1,ks2a1k4_1a,57,5468,3,0,2068,-1
626,4,1,ks2a1,11,5525,4,0,3193,-1
627,4,1,ks2a1k2_1a,17,5536,3,0,2085,-1
628,4,1,ks2a2,10,5553,4,0,3203,-1
629,4,1,ks2a2b1_1a,6,5563,5,0,3209,-1
630,4,1,ks2a2,5083,5569,4,0,8292,-1
631,4,1,Logout,80535,10652,6,0,88827,-1
632,4,1,Übersicht,3,91187,6,0,88830,-1
633,4,1,Tour,2771,91190,6,0,91601,-1
634,4,4,kd2a,103,93961,6,0,91704,-1
635,4,4,kd2a4,522,94064,4,0,92226,-1
636,4,4,kd2a4,14,94586,4,0,92240,-1
637,4,4,kd2a4b1_1a,21,94600,5,0,92261,-1
638,4,4,kd2a4,5,94621,4,0,92266,-1
639,4,4,kd2a4b2_1a,86,94626,5,0,92352,-1
640,4,4,kd2a4b4_1a,68,94712,5,0,92420,-1
641,4,4,kd2a4,5,94780,4,0,92425,-1
642,4,4,kd2a4k1_1a,73,94785,3,0,2158,-1
643,4,4,kd2a4k1_1a,5,94858,3,0,2163,-1
644,4,4,kd2a4k2_1a,11,94863,3,0,2174,-1
645,4,4,kd2a4,196,94874,4,0,92621,-1
646,4,4,kd2a4k3_1a,116,95070,3,0,2290,-1
647,4,4,kd2a4,4,95186,4,0,92625,-1
648,4,4,kd2a4k3_1a,62,95190,3,0,2352,-1
649,4,4,kd2a4k4_1a,101,95252,3,0,2453,-1
650,4,4,kd2a1,326,95353,4,0,92951,-1
651,4,4,kd2a1k1_1a,112,95679,3,0,2565,-1
652,4,4,kd2a1k1_1a,190,95791,3,0,2755,-1
653,4,4,kd2a1,15,95981,4,0,92966,-1
654,4,4,kd2a1b2_1a,286,95996,5,0,93252,-1
655,4,4,kd2a1b4_1a,81,96282,5,0,93333,-1
656,4,4,kd2a1,64,96363,4,0,93397,-1
657,4,4,kd2a1k2_1a,153,96427,3,0,2908,-1
658,4,4,kd2a1k2_1a,281,96580,3,0,3189,-1
659,4,4,kd2a1k3_1a,88,96861,3,0,3277,-1
660,4,4,kd2a1k3_1a,61,96949,3,0,3338,-1
661,4,4,kd2a1k4_1a,96,97010,3,0,3434,-1
662,4,4,kd2a2,1291,97106,4,0,94688,-1
663,4,4,kd2a2b2_1a,157,98397,5,0,94845,-1
664,4,4,kd2a2,324,98554,4,0,95169,-1
665,4,4,kd2a2k1_1a,229,98878,3,0,3663,-1
666,4,4,kd2a2k2_1a,195,99107,3,0,3858,-1
667,4,4,kd2a2k3_1a,140,99302,3,0,3998,-1
668,4,4,kd2a3,2496,99442,4,0,97665,-1
669,4,4,kd2a3b2_1a,47,101938,5,0,97712,-1
670,4,4,kd2a3,83,101985,4,0,97795,-1
671,4,4,kd2a3k1_1a,59,102068,3,0,4057,-1
672,4,4,kd2a3k3_1a,86,102127,3,0,4143,-1
673,4,4,kd2a,1812,102213,6,0,99607,-1
674,4,4,kd2ev1,2,104025,0,0,4145,-1
675,4,4,kd2e,1044,104027,6,0,100651,-1
676,4,4,Rückmeldungen,32,105071,0,0,4177,-1
677,4,4,Rückmeldungen,99,105103,0,0,4276,-1
678,4,4,Logout,12,105202,6,0,100663,-1
679,4,4,Übersicht,638,105214,6,0,101301,-1
680,4,2,bs3a1,18,105852,4,0,101319,-1
681,4,2,ks3a,89,105870,6,0,101408,-1
682,4,2,ks3a1k2_1a,27,105959,3,0,4303,-1
683,4,2,ks3a1k1_1a,30,105986,3,0,4333,-1
684,4,2,ks3a1k1_1a,59,106016,3,0,4392,-1
685,4,2,ks3a1k3_1a,61,106075,3,0,4453,-1
686,4,2,ks3a1k4_1a,28,106136,3,0,4481,-1
687,4,2,ks3a7,15,106164,4,0,101423,-1
688,4,2,ks3a1k4_1a,275,106179,3,0,4756,-1
689,4,2,ks3a2k1_1a,127,106454,3,0,4883,-1
690,4,2,ks3a2,2294,106581,4,0,103717,-1
691,4,2,ks3a3k1_1,173,108875,3,0,5056,-1
692,4,2,ks3a4,150,109048,4,0,103867,-1
693,4,2,ks3a4k1_1a,257,109198,3,0,5313,-1
694,4,2,ks3ev1,5,109455,0,0,5318,-1
695,4,2,ks3e,2,109460,6,0,103869,-1
696,4,2,ks3a,779,109462,6,0,104648,-1
697,4,2,Logout,58747,110241,6,0,163395,-1
698,4,2,Tour,14,168988,6,0,163409,-1
699,4,3,kd1a,12,169002,6,0,163421,-1
700,4,3,kd1a2,4,169014,4,0,163425,-1
701,4,3,Übersicht,395,169018,6,0,163820,-1
702,4,3,kd1a2k1_1a,184,169413,3,0,5502,-1
703,4,3,kd1a2k2_1a,129,169597,3,0,5631,-1
704,4,3,kd1a2k2_1a,79,169726,3,0,5710,-1
705,4,3,kd1a2k3_1a,140,169805,3,0,5850,-1
706,4,3,kd1a2k4_1a,181,169945,3,0,6031,-1
707,4,3,kd1ev1,4,170126,0,0,6035,-1
708,4,3,kd1e,26,170130,6,0,163846,-1
709,4,3,kd1a,467,170156,6,0,164313,-1
710,4,3,Rückmeldungen,11,170623,0,0,6046,-1
711,4,3,Rückmeldungen,40,170634,0,0,6086,-1
712,4,5,kd3a,5,170674,6,0,164318,-1
713,4,5,Übersicht,2,170679,6,0,164320,-1
714,4,5,kd3a2,152,170681,4,0,164472,-1
715,4,5,kd3a2k1_1a,34,170833,3,0,6120,-1
716,4,5,kd3a2k1_1a,42,170867,3,0,6162,-1
717,4,5,kd3a2k2_1a,111,170909,3,0,6273,-1
718,4,5,kd3a2k3_1a,94,171020,3,0,6367,-1
719,4,5,kd3a2k4_1a,137,171114,3,0,6504,-1
720,4,5,kd3a3,19,171251,4,0,164491,-1
721,4,5,kd3a2k4_1a,461,171270,3,0,6965,-1
722,4,5,kd3a3k1_1a,29,171731,3,0,6994,-1
723,4,5,kd3a3k1_1a,92,171760,3,0,7086,-1
724,4,5,kd3a4,225,171852,4,0,164716,-1
725,4,5,kd3a4k1_1a,180,172077,3,0,7266,-1
726,4,5,kd3a4k1_1a,13,172257,3,0,7279,-1
727,4,5,kd3a4k3_1a,225,172270,3,0,7504,-1
728,4,5,kd3a4k4_1a,65,172495,3,0,7569,-1
729,4,5,kd3a5,220,172560,4,0,164936,-1
730,4,5,kd3a5k4_1a,107,172780,3,0,7676,-1
731,4,5,kd3ev1,3,172887,0,0,7679,-1
732,4,5,kd3e,3,172890,6,0,164939,-1
733,4,5,kd3a,1050,172893,6,0,165989,-1
734,4,5,Rückmeldungen,34,173943,0,0,7713,-1
735,4,5,Rückmeldungen,62,173977,0,0,7775,-1
736,4,5,Übersicht,205,174039,6,0,166194,-1
737,4,4,kd2b1,24,174244,4,1,166218,-1
738,4,4,kd2b,306,174268,6,1,166524,-1
739,4,4,Logout,0,174574,6,1,166524,-1
740,5,4,Übersicht,3,284,6,1,3,-1
741,5,4,Tour,28,287,6,1,31,-1
742,5,0,ks1a,11,315,6,0,42,-1
743,5,0,ka1a1,47,326,4,0,89,-1
744,5,0,ks1a1b1_1a,61,373,5,0,150,-1
745,5,0,ks1a1b2_1a,16,434,5,0,166,-1
746,5,0,ka1a1,19,450,4,0,185,-1
747,5,0,ka1a1,22,469,4,0,207,-1
748,5,0,ks1a1b3_1a,3,491,5,0,210,-1
749,5,0,ka1a1,32,494,4,0,242,-1
750,5,0,ka1a1,2,526,4,0,244,-1
751,5,0,ks1a1b4_1a,36,528,5,0,280,-1
752,5,0,ks1a1k3_1a,104,564,3,0,104,-1
753,5,0,ks1a1k1_1a,220,668,3,0,324,-1
754,5,0,ks1a1k2_1a,273,888,3,0,597,-1
755,5,0,ks1a1k3_1a,46,1161,3,0,643,-1
756,5,0,ks1a1k4_1a,153,1207,3,0,796,-1
757,5,0,ks1c,7,1360,1,0,803,-1
758,5,0,ks1a,75,1367,6,0,355,-1
759,5,0,ks1c1ue3_1,14,1442,2,0,817,0
760,5,0,ks1c1ue3_1,152,1456,2,0,969,0
761,5,0,ks1c1ue8_1,200,1608,2,0,1169,1
762,5,0,ks1c2ue9_1,85,1808,2,0,1254,1
763,5,0,ks1c2ue11_1,54,1893,2,0,1308,1
764,5,0,ks1c2ue10_1,33,1947,2,0,1341,0
765,5,0,ks1c2ue10_1,39,1980,2,0,1380,0
766,5,0,ks1c4ue1_1,60,2019,2,0,1440,0
767,5,0,ks1c4ue9_1,113,2079,2,0,1553,0
768,5,0,ks1c4ue10_1,234,2192,2,0,1787,1
769,5,0,ks1c4ue6_1,235,2426,2,0,2022,1
770,5,0,ks1c5ue10_1,409,2661,2,0,2431,2
771,5,0,ks1c5ue6_1,147,3070,2,0,2578,2
772,5,0,ks1c6ue5_1,169,3217,2,0,2747,2
773,5,1,ks2c,63,3386,1,0,2810,-1
774,5,1,ks2c,2,3449,1,0,2812,-1
775,5,1,ks2c6ue8_1,29,3451,2,0,2841,2
776,5,0,ks1c,8,3480,1,0,2849,-1
777,5,0,Übersicht,20,3488,6,0,375,-1
778,5,0,ks1e,57,3508,6,0,432,-1
779,5,0,ks1ev1,1092,3565,0,0,3941,-1
780,5,0,ks1ev1,31,4657,0,0,3972,-1
781,5,0,Übersicht,8,4688,6,0,440,-1
782,5,0,Tour,60,4696,6,0,500,-1
783,5,1,ks2a,14,4756,6,0,514,-1
784,5,1,ks2a1,77,4770,4,0,591,-1
785,5,1,ks2a1b1_1a,27,4847,5,0,618,-1
786,5,1,ks2a1,24,4874,4,0,642,-1
787,5,1,ks2a1b2_1a,44,4898,5,0,686,-1
788,5,1,ks2a1,1,4942,4,0,687,-1
789,5,1,ks2a1b3_1a,9,4943,5,0,696,-1
790,5,1,ks2a1,29,4952,4,0,725,-1
791,5,1,ks2a1k1_1a,6,4981,3,0,3978,-1
792,5,1,ks2a1,22,4987,4,0,747,-1
793,5,1,ks2a1b4_1a,219,5009,5,0,966,-1
794,5,1,ks2a1k4_1a,81,5228,3,0,4059,-1
795,5,1,ks2c,2,5309,1,0,4061,-1
796,5,1,ks2a,18,5311,6,0,984,-1
797,5,1,ks2a1ue1_9,132,5329,2,0,4193,0
798,5,1,ks2a1ue1_3,5144,5461,2,0,9337,1
799,5,1,ks2a1ue1_3,38,10605,2,0,9375,1
800,5,1,Logout,94,10643,6,0,1078,-1
801,5,1,Logout,67983,10737,6,0,69061,-1
802,5,1,ks2c,4,78720,1,0,9379,-1
803,5,1,Übersicht,8,78724,6,0,69069,-1
804,5,1,Tour,54,78732,6,0,69123,-1
805,5,1,ks2c3ue1_1,32,78786,2,0,9411,0
806,5,1,ks2c,8,78818,1,0,9419,-1
807,5,1,ks2a1ue1_4,68,78826,2,0,9487,1
808,5,1,ks2c,10,78894,1,0,9497,-1
809,5,1,ks2c3ue2_1,3575,78904,2,0,13072,2
810,5,1,ks2c,304,82479,1,0,13376,-1
811,5,1,ks2c,6,82783,1,0,13382,-1
812,5,1,ks2c3ue2_1,176,82789,2,0,13558,2
813,5,1,ks2c4ue6_1,39,82965,2,0,13597,2
814,5,1,ks2c5ue10_1,4,83004,2,0,13601,2
815,5,1,ks2c,60,83008,1,0,13661,-1
816,5,1,ks2c,8,83068,1,0,13669,-1
817,5,1,ks2c6ue1_1,98,83076,2,0,13767,1
818,5,1,ks2c6ue8_1,5,83174,2,0,13772,2
819,5,1,ks2c,16,83179,1,0,13788,-1
820,5,1,Übersicht,521,83195,6,0,69644,-1
821,5,1,ks2c6ue8_1,23,83716,2,0,13811,2
822,5,1,ks2c,180,83739,1,0,13991,-1
823,5,1,ks2c,12,83919,1,0,14003,-1
824,5,1,ks2c6ue6_1,7,83931,2,0,14010,1
825,5,1,ks2c,7,83938,1,0,14017,-1
826,5,1,ks2c6ue6_1,67,83945,2,0,14084,1
827,5,1,ks2ev1,22,84012,0,0,14106,-1
828,5,1,ks2e,11,84034,6,0,69655,-1
829,5,1,ks2c,1786,84045,1,0,15892,-1
830,5,1,Übersicht,3,85831,6,0,69658,-1
831,5,1,Tour,8,85834,6,0,69666,-1
832,5,2,ks3c,1127,85842,1,0,17019,-1
833,5,2,ks3c1ue5_1,40,86969,2,0,17059,0
834,5,2,bs3a1,5,87009,4,0,69671,-1
835,5,2,ks3a,4,87014,6,0,69675,-1
836,5,2,Übersicht,5,87018,6,0,69680,-1
837,5,2,ks3c,1834,87023,1,0,18893,-1
838,5,2,ks3a1b2_1a,8,88857,5,0,69688,-1
839,5,2,ks3ev1,3,88865,0,0,18896,-1
840,5,2,ks3e,6,88868,6,0,69694,-1
841,5,2,ks3c,5,88874,1,0,18901,-1
842,5,2,ks3c1ue5_1,14,88879,2,0,18915,0
843,5,2,ks3c,4,88893,1,0,18919,-1
844,5,2,bs3a1,6,88897,4,0,69700,-1
845,5,2,bs3a1,1396,88903,4,0,71096,-1
846,5,3,kd1a,3,90299,6,0,71099,-1
847,5,3,Tour,17,90302,6,0,71116,-1
848,5,3,kd1a2,4,90319,4,0,71120,-1
849,5,3,Übersicht,11074,90323,6,0,82194,-1
850,5,3,Logout,68163,101397,6,0,150357,-1
851,5,3,Tour,14,169560,6,0,150371,-1
852,5,3,Übersicht,10,169574,6,0,150381,-1
853,5,3,kd1a,8,169584,6,0,150389,-1
854,5,3,kd1a2,14,169592,4,0,150403,-1
855,5,3,kd1a2b1_1a,51,169606,5,0,150454,-1
856,5,3,kd1a2,27,169657,4,0,150481,-1
857,5,3,kd1a2,36,169684,4,0,150517,-1
858,5,3,kd1a2b4_1a,14,169720,5,0,150531,-1
859,5,3,kd1a2b2_1a,47,169734,5,0,150578,-1
860,5,3,kd1a2,13,169781,4,0,150591,-1
861,5,3,kd1a2k1_1a,112,169794,3,0,19031,-1
862,5,3,Tour,1,169906,6,0,150592,-1
863,5,3,Übersicht,28,169907,6,0,150620,-1
864,5,3,kd1a,2,169935,6,0,150622,-1
865,5,3,kd1c,6,169937,1,0,19037,-1
866,5,3,Übersicht,10,169943,6,0,150632,-1
867,5,3,kd1a2k1_1a,19,169953,3,0,19056,-1
868,5,3,kd1a2,179,169972,4,0,150811,-1
869,5,3,kd1c,44,170151,1,0,19100,-1
870,5,3,kd1c2ue5_1,626,170195,2,0,19726,0
871,5,3,Übersicht,14,170821,6,0,150825,-1
872,5,3,Tour,3,170835,6,0,150828,-1
873,5,3,kd1c2ue5_1,16,170838,2,0,19742,0
874,5,3,kd1c,60,170854,1,0,19802,-1
875,5,3,Übersicht,9,170854,6,0,150837,-1
876,5,3,Tour,16,170863,6,0,150853,-1
877,5,3,Logout,157,170879,6,0,151010,-1
878,5,3,kd1c2ue8_1,230,171036,2,0,20032,0
879,5,3,kd1c2ue4_1,364,171266,2,0,20396,1
880,5,3,kd1c2ue2_1,179,171630,2,0,20575,1
881,5,3,kd1c2ue10,332,171809,2,0,20907,-1
882,5,3,kd1c2ue10,14,172141,2,0,20921,-1
883,5,3,kd1c2ue10,31,172155,2,0,20952,-1
884,5,3,kd1c3ue8_1,10,172186,2,0,20962,2
885,5,3,kd1c,116,172196,1,0,21078,-1
886,5,3,kd1c3ue8_1,45,172312,2,0,21123,2
887,5,3,kd1c3ue7_1,279,172357,2,0,21402,2
888,5,3,kd1ev1,8,172636,0,0,21410,-1
889,5,3,kd1e,836,172644,6,0,151846,-1
890,5,3,Rückmeldungen,54,173480,0,0,21464,-1
891,5,3,Rückmeldungen,66,173534,0,0,21530,-1
892,5,3,Übersicht,5,173600,6,0,151851,-1
893,5,4,kd2a,4,173605,6,0,151855,-1
894,5,4,kd2a4,164,173609,4,0,152019,-1
895,5,4,kd2a4,6,173773,4,0,152025,-1
896,5,4,kd2a4b1_1a,54,173779,5,0,152079,-1
897,5,4,kd2a4b3_1a,9,173833,5,0,152088,-1
898,5,4,kd2a4,8,173842,4,0,152096,-1
899,5,4,kd2a4b2_1a,77,173850,5,0,152173,-1
900,5,4,kd2a4,42,173927,4,0,152215,-1
901,5,4,kd2a4k1_1a,2,173969,3,0,21532,-1
902,5,4,kd2a4,7,173971,4,0,152222,-1
903,5,4,kd2a4b4_1a,47,173978,5,0,152269,-1
904,5,4,kd2a4k2_1a,248,174025,3,0,21780,-1
905,5,4,kd2a4k3_1a,318,174273,3,0,22098,-1
906,5,4,Logout,6,174591,6,0,152275,-1
907,5,4,kd2a,0,174597,6,0,152275,-1
908,6,4,Tour,290,0,6,0,290,-1
909,6,4,Übersicht,24,290,6,0,314,-1
910,6,0,ks1a,13,314,6,0,327,-1
911,6,0,ka1a1,61,327,4,0,388,-1
912,6,0,ks1a1b1_1a,91,388,5,0,479,-1
913,6,0,ka1a1,8,479,4,0,487,-1
914,6,0,ks1a1b2_1a,26,487,5,0,513,-1
915,6,0,ks1a1b3_1a,8,513,5,0,521,-1
916,6,0,ka1a1,30,521,4,0,551,-1
917,6,0,ks1a1b4_1a,6,551,5,0,557,-1
918,6,0,ka1a1,54,557,4,0,611,-1
919,6,0,ks1a1k1_1a,6,611,3,0,6,-1
920,6,0,ka1a1,128,617,4,0,739,-1
921,6,0,ks1a1k1_1a,17,745,3,0,23,-1
922,6,0,ks1a1k2_1a,12,762,3,0,35,-1
923,6,0,ka1a1,183,774,4,0,922,-1
924,6,0,ks1a1k3_1a,14,957,3,0,49,-1
925,6,0,ks1a1k4_1a,16,971,3,0,65,-1
926,6,0,ks1a1k3_1a,36,987,3,0,101,-1
927,6,0,ks1a1k4_1a,11,1023,3,0,112,-1
928,6,0,ks1a2,100,1034,4,0,1022,-1
929,6,0,ks1a2b1_1a,8,1134,5,0,1030,-1
930,6,0,ks1a2,27,1142,4,0,1057,-1
931,6,0,ks1a2b4_1a,75,1169,5,0,1132,-1
932,6,0,ks1a2k1_1a,3,1244,3,0,115,-1
933,6,0,ks1a2,53,1247,4,0,1185,-1
934,6,0,ks1a2k4_1a,192,1300,3,0,307,-1
935,6,0,ks1a4,36,1492,4,0,1221,-1
936,6,0,ks1a4b1_1a,81,1528,5,0,1302,-1
937,6,0,ks1a4b4_1a,4,1609,5,0,1306,-1
938,6,0,ks1a4,16,1613,4,0,1322,-1
939,6,0,ks1a4,6,1629,4,0,1328,-1
940,6,0,ks1a4k1_1a,98,1635,3,0,405,-1
941,6,0,ks1a4k4_1a,62,1733,3,0,467,-1
942,6,0,ks1a5,38,1795,4,0,1366,-1
943,6,0,ks1a5b1_1a,107,1833,5,0,1473,-1
944,6,0,ks1a5,38,1940,4,0,1511,-1
945,6,0,ks1a5b4_1a,35,1978,5,0,1546,-1
946,6,0,ks1a5k1_1a,20,2013,3,0,487,-1
947,6,0,ks1a5,12,2033,4,0,1558,-1
948,6,0,ks1a5k1_1a,51,2045,3,0,538,-1
949,6,0,ks1a5k4_1a,103,2096,3,0,641,-1
950,6,0,ks1a5k4_1a,9,2199,3,0,650,-1
951,6,0,ks1a5,3,2208,4,0,1561,-1
952,6,0,ks1a,17,2211,6,0,1578,-1
953,6,0,ks1c1ue1_1,7,2228,2,0,657,1
954,6,0,ks1c,87,2235,1,0,744,-1
955,6,0,ks1c1ue6_1,25,2322,2,0,769,0
956,6,0,ks1c1ue6_1,37,2347,2,0,806,0
957,6,0,ks1c1ue8_1,39,2384,2,0,845,1
958,6,0,ks1c6ue2_1,133,2423,2,0,978,2
959,6,0,ks1c6ue5_1,74,2556,2,0,1052,2
960,6,0,Übersicht,7,2630,6,0,1585,-1
961,6,0,ks1a,5,2637,6,0,1590,-1
962,6,0,ks1e,14,2642,6,0,1604,-1
963,6,0,ks1ev1,523,2656,0,0,1575,-1
964,6,0,Übersicht,4,3179,6,0,1608,-1
965,6,0,ks1c,8,3183,1,0,1583,-1
966,6,0,Tour,2,3191,6,0,1610,-1
967,6,0,Übersicht,8,3193,6,0,1618,-1
968,6,0,ks1e,1,3201,6,0,1619,-1
969,6,0,Übersicht,10,3202,6,0,1629,-1
970,6,1,ks2a,117,3212,6,0,1746,-1
971,6,1,ks2a1,64,3329,4,0,1810,-1
972,6,1,ks2a1b1_1a,79,3393,5,0,1889,-1
973,6,1,ks2a1,14,3472,4,0,1903,-1
974,6,1,ks2a1b2_1a,26,3486,5,0,1929,-1
975,6,1,ks2a1,31,3512,4,0,1960,-1
976,6,1,ks2a1k4_1a,35,3543,3,0,1618,-1
977,6,1,ks2a1k1_1a,185,3578,3,0,1803,-1
978,6,1,ks2a2,33,3763,4,0,1993,-1
979,6,1,ks2a2,60,3796,4,0,2053,-1
