,User,TestsActs,ÜbungenActs,KurzaufgabenActs,BeispieleActs,BK_InfoActs,Ü_InfoActs,Übersicht,LearnActs,InfoActs,TotActs,Learn,Info,Tot,ShortLearnActs,ShortInfoActs,LongLearnActs,LongInfoActs,K+BActs,K+ÜActs,K+Ü+TActs,K+B+ÜActs,K+BKIActs,B+BKIActs,Ü+ÜIActs,BKI+ÜIActs,K+B+BKIActs,K+B+BKI+ÜIActs,K+B+BKI+Ü+ÜIActs,readActs,Tests_tpa,Übungen_tpa,Kurzaufgaben_tpa,Beispiele_tpa,BK_Info_tpa,Ü_Info_tpa,Learn_tpa,Info_tpa,Tot_tpa,K+B_tpa,K+Ü_tpa,K+Ü+T_tpa,K+B+Ü_tpa,K+BKI_tpa,B+BKI_tpa,Ü+ÜI_tpa,BKI+ÜI_tpa,K+B+BKI_tpa,K+B+BKI+ÜI_tpa,K+B+BKI+Ü+ÜI_tpa,read_tpa,duplicates,nCat,LearnTypeEntropy,CategoryEntropy,DidTest,f1,f2,f12,f1Amp,f2Amp,f12Amp,fMean,PredChance1,PredChance2,PredChance3,PredChance4,CondEntropy1,CondEntropy2,CondEntropy3,CondEntropy4,BeforeTestTime,AfterTestTime,TimePerCat,TRegr Fit,ÜRegr Fit,BKRegr Fit,CatTRegr Fit,CatÜRegr Fit,CatBKRegr Fit,DiffLowRegr Fit,DiffMedRegr Fit,DiffHighRegr Fit,KÜfRegr Fit,KÜtwrRegr Fit,KÜrRegr Fit,TResQuantRegr Fit,TSecSpentRegr Fit,ÜSecSpentRegr Fit,BKSecSpentRegr Fit,SecSpentRegr Fit,meanResponsTask,meanTestResQual,meanTestResQuant,meandifficulty,nResponsTask,nTestResQual,nTestResQuant,ndifficulty,backfrac,foolfrac1,foolfrac2,foolfrac12,TT,TB,UT,UU,UB,KK,KB,BU,BK,BB,TTT,TTB,TBB,UTT,UUU,KKK,KKB,KBK,KBB,BUU,BKK,BKB,BBU,BBK,BBB,Tests,Übungen,Kurzaufgaben,Beispiele,BK_Info,Ü_Info,Cat_0,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Grund,Erweitert,K+B,K+Ü,K+Ü+T,K+B+Ü,K+BKI,B+BKI,Ü+ÜI,BKI+ÜI,K+B+BKI,K+B+BKI+ÜI,K+B+BKI+Ü+ÜI,ShortActs,LongActs,read,LearnPerc,InfoPerc,LearnActsPerc,InfoActsPerc,duplicatesPerc,ShortLearnActsPerc,ShortInfoActsPerc,LongLearnActsPerc,LongInfoActsPerc,ShortActsPerc,LongActsPerc
0,0,10,6,9,19,41,4,163,44,45,103,4637,3599,8399,9,28,3,5,28,15,25,34,50,60,10,45,69,73,79,60,4.36,1.6472222222222221,1.1703703703703705,0.6982456140350877,1.431707317073171,0.32083333333333336,1.756439393939394,1.332962962962963,1.3590614886731391,0.85,1.3611111111111112,2.5606666666666666,0.9906862745098038,1.3846666666666667,1.1994444444444445,1.1166666666666667,1.332962962962963,1.1956521739130435,1.147716894977169,1.1856540084388185,1.1994444444444445,61,2,84.16007352832787,38.61108079858308,1,13,4,8.5,29.545454545454547,27.27272727272727,56.81818181818181,10.558974358974359,85.29411764705883,88.11881188118812,93.0,94.94949494949495,38.67294743305351,34.75065186133701,26.177572416079197,16.67215154138332,21.008333333333333,27.183333333333334,69.99166666666666,0.3595258429604078,0.017373130067365898,-0.37689897302777364,0.2496447086848879,0.10079372794849384,-0.35043843663338164,0.0,0.0,0.0,0.0,0.0,0.0,7.460652689309026,-1091.848168626044,619.2723476157299,436.030804333987,259.46399989808634,1.5,1.0,54.0,0.0,4,2,2,6,0.1,0.375,0.075,0.45,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.07954545454545454,0.011363636363636364,0.022727272727272728,0.07954545454545454,0.03409090909090909,0.07954545454545454,0.5340909090909091,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.022988505747126436,0.04597701149425287,0.011494252873563218,0.011494252873563218,0.04597701149425287,0.011494252873563218,0.034482758620689655,0.011494252873563218,0.06896551724137931,0.011494252873563218,0.034482758620689655,0.47126436781609193,31.146565067269915,7.060364329086796,7.52470532206215,9.47731872842005,41.9335635194666,0.9167758066436481,47.42231218002143,52.57768781997857,0.0,0.0,0.0,0.0,100.0,0.0,17.002024050482202,14.585069651148947,45.73163471841886,24.062388379568997,49.45826884152875,51.41088224788666,7.977140135730444,42.85033932611025,58.9355875699488,59.85236337659246,66.91272770567925,0.4405286343612335,0.09524943445648291,51.41088224788666,55.208953446838905,42.85033932611025,42.71844660194174,43.689320388349515,59.22330097087378,8.737864077669903,27.184466019417474,2.912621359223301,4.854368932038835,0.42769770326333345,0.092475179083964
1,1,7,0,31,39,82,0,115,77,82,175,3845,3895,7855,29,34,6,1,70,31,38,70,113,121,0,82,152,152,152,121,2.1547619047619047,,1.1548387096774195,0.3384615384615384,0.7916666666666666,,0.8322510822510822,0.7916666666666666,0.7480952380952381,0.7,1.1548387096774195,1.3390350877192982,0.7,0.8912979351032448,0.6455922865013775,,0.7916666666666666,0.749451754385965,0.749451754385965,0.749451754385965,0.6455922865013775,92,4,73.66064757349989,66.52375754252195,1,4,19,11.5,25.97402597402597,24.675324675324674,50.649350649350644,32.25,94.25287356321839,95.95375722543352,97.09302325581395,97.07602339181285,24.662848688200814,20.647391786028084,17.27919792031263,14.0271521400126,0.11666666666666667,19.433333333333334,32.729166666666664,-0.022030089596913778,0.0,0.022030089596913008,0.1382893674000035,0.0,-0.13828936740000392,0.0,0.0,0.0,0.1688897556788634,0.011850537383736598,-0.18074029306260012,3.358863092825203e-14,1582.6220024379393,0.0,34.13178566447321,25.235508801238115,1.5333333333333334,2.0,75.0,-1.0,15,2,2,0,0.02702702702702703,0.5945945945945946,0.06756756756756757,0.6621621621621622,0.03164556962025317,0.012658227848101266,0.0,0.0,0.0,0.0759493670886076,0.12025316455696203,0.0,0.12025316455696203,0.6329113924050633,0.025477707006369428,0.006369426751592357,0.012738853503184714,0.0,0.0,0.03821656050955414,0.03821656050955414,0.06369426751592357,0.050955414012738856,0.0,0.03821656050955414,0.08280254777070063,0.0,0.05732484076433121,0.5732484076433121,11.521323997453852,0.0,27.345639719923614,10.08274984086569,49.586250795671546,0.0,26.45448758752387,31.304901336728197,3.1699554423933805,0.0,0.0,39.07065563335455,100.0,0.0,37.428389560789306,27.345639719923614,38.866963717377466,37.428389560789306,76.93189051559516,59.66900063653724,0.0,49.586250795671546,87.01464035646084,87.01464035646084,87.01464035646084,0.8020369191597707,0.08911521323997454,59.66900063653724,48.94971355824316,49.586250795671546,44.0,46.85714285714286,52.57142857142857,16.57142857142857,19.428571428571427,3.428571428571429,0.5714285714285714,0.45830681094844045,0.050922978994271166
2,2,0,5,40,0,21,2,77,45,23,82,5882,2369,8328,0,4,19,0,40,45,45,45,61,21,7,23,61,63,68,21,,1.4333333333333333,2.271666666666667,,1.8642857142857143,0.16666666666666666,2.1785185185185183,1.7166666666666666,1.6926829268292682,2.271666666666667,2.1785185185185183,2.1785185185185183,2.1785185185185183,2.1314207650273227,1.8642857142857143,1.0714285714285716,1.7166666666666666,2.1314207650273227,2.069047619047619,2.0223039215686276,1.8642857142857143,12,6,49.092155547385566,77.54484863691246,0,24,16,20.0,53.333333333333336,35.55555555555556,88.88888888888889,27.503333333333334,88.88888888888889,92.5,92.40506329113924,92.3076923076923,43.89323117368463,35.438272498340616,26.155830081226135,23.592945997257214,0.0,0.0,23.133333333333333,0.0,0.06387487106696871,-0.0638748710669699,0.0,0.05728617081404207,-0.057286170814042546,0.0,0.0,0.0,0.02356207231855259,-0.24277356995264307,0.21921149763409098,0.0,0.0,1265.734059997202,-15.699671294618309,-8.479685301277144,1.3571428571428572,-1.0,-1.0,0.0,42,0,0,5,0.0,0.6222222222222222,0.06666666666666667,0.6888888888888889,0.0,0.0,0.0,0.07462686567164178,0.029850746268656716,0.40298507462686567,0.1791044776119403,0.014925373134328358,0.19402985074626866,0.08955223880597014,0.0,0.0,0.0,0.0,0.06060606060606061,0.24242424242424243,0.15151515151515152,0.13636363636363635,0.030303030303030304,0.015151515151515152,0.16666666666666666,0.030303030303030304,0.0,0.045454545454545456,0.045454545454545456,0.0,5.163304514889529,65.46589817483189,0.0,28.206051873198845,0.24015369836695488,43.035542747358306,27.485590778097986,5.5235350624399615,6.460134486071086,16.786743515850144,0.7084534101825168,100.0,0.0,65.46589817483189,70.62920268972142,70.62920268972142,70.62920268972142,93.67195004803074,28.206051873198845,5.403458213256484,28.4462055715658,93.67195004803074,93.91210374639769,99.07540826128722,0.04803073967339097,0.2281460134486071,28.206051873198845,70.62920268972142,28.4462055715658,54.87804878048781,28.04878048780488,14.634146341463413,0.0,4.878048780487805,23.170731707317074,0.0,0.05857407277242801,0.27822684566903305
3,3,0,0,18,11,19,0,125,29,19,53,2267,1404,3796,3,0,6,0,29,18,18,29,37,30,0,19,48,48,48,30,,,1.6092592592592594,0.8015151515151515,1.231578947368421,,1.3028735632183908,1.231578947368421,1.1937106918238993,1.3028735632183908,1.6092592592592594,1.6092592592592594,1.3028735632183908,1.4153153153153153,1.073888888888889,,1.231578947368421,1.2746527777777779,1.2746527777777779,1.2746527777777779,1.073888888888889,18,3,62.18066792718358,24.629171563540748,0,4,1,2.5,68.96551724137932,17.24137931034483,86.20689655172414,61.18333333333333,96.15384615384616,96.07843137254902,96.0,95.91836734693877,32.064811426401704,22.39407312939908,22.146527289307823,21.887184832478194,0.0,0.0,21.08888888888889,0.0,0.0,-1.0709499668458266e-15,0.0,0.0,4.105550906394979e-16,0.0,0.0,0.0,0.3394871676698046,0.9437611285256045,-1.2832482961954104,0.0,0.0,0.0,32.87165873385712,32.87165873385712,1.4,-1.0,-1.0,-1.0,10,0,0,0,0.10344827586206896,0.5862068965517241,0.10344827586206896,0.689655172413793,0.0,0.0,0.0,0.0,0.0,0.19148936170212766,0.1702127659574468,0.0,0.19148936170212766,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.10869565217391304,0.06521739130434782,0.10869565217391304,0.0,0.10869565217391304,0.06521739130434782,0.0,0.13043478260869565,0.32608695652173914,0.0,0.0,45.785036880927294,13.93572181243414,36.986301369863014,0.0,2.5816649104320337,0.0,0.0,9.957850368809273,87.46048472075869,0.0,100.0,0.0,59.72075869336143,45.785036880927294,45.785036880927294,59.72075869336143,82.77133825079031,50.92202318229716,0.0,36.986301369863014,96.70706006322445,96.70706006322445,96.70706006322445,0.07903055848261328,0.15806111696522657,50.92202318229716,59.72075869336143,36.986301369863014,54.71698113207547,35.84905660377358,33.9622641509434,5.660377358490567,0.0,11.320754716981133,0.0,0.14911426128794958,0.29822852257589916
4,4,6,13,2,5,18,6,301,26,24,72,3502,3574,7377,2,8,1,4,7,15,21,20,20,23,19,24,25,31,44,23,5.077777777777778,1.6192307692307693,0.48333333333333334,1.1766666666666665,3.1175925925925925,0.575,2.2448717948717944,2.4819444444444443,1.7076388888888887,0.9785714285714285,1.4677777777777776,2.499206349206349,1.395,2.8541666666666665,2.6956521739130435,1.2894736842105263,2.4819444444444443,2.518666666666667,2.14247311827957,1.9878787878787878,2.6956521739130435,18,6,75.70654321374676,98.80093636730327,1,9,3,6.0,34.61538461538461,23.076923076923077,57.69230769230769,13.103703703703703,76.05633802816901,87.14285714285714,91.30434782608695,94.11764705882352,62.382759526694585,42.42407342068033,33.23637170625567,28.671497554029823,5.7,6.511111111111111,20.491666666666667,0.23546421255783057,-0.7680162936313719,0.5325520810735414,-0.0386498955466602,-0.1040483561559202,0.14269825170258,0.058876024968634054,-0.41347643316760974,0.3546004081989757,0.0,0.0,0.0,76.49842501184958,-1264.7730760814447,-18.134263784058888,462.13354843261226,61.25701167656092,0.3333333333333333,0.5,52.0,1.0,3,2,2,13,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.34782608695652173,0.10204081632653061,0.0,0.02040816326530612,0.2857142857142857,0.061224489795918366,0.0,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.3673469387755102,0.08333333333333333,0.0,0.0,0.020833333333333332,0.22916666666666666,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.2916666666666667,24.779720753693912,17.120780805205367,0.786227463738647,4.785143012064525,45.641859834621116,2.8060187067913787,23.96638199810221,14.368984682120104,14.694320184356785,13.067642673173378,16.239663819981022,17.663006642266506,93.35773349600109,6.642266503998916,5.571370475803173,17.907008268944015,42.686729022637934,22.69215128100854,46.42808729835976,50.42700284668564,19.926799511996744,48.4478785414125,51.213230310424294,54.01924901721568,71.14002982242104,0.13555645926528398,0.06777822963264199,50.42700284668564,47.47187203470246,48.4478785414125,36.11111111111111,33.33333333333333,25.0,2.7777777777777777,11.11111111111111,1.3888888888888888,5.555555555555555,0.18827286009067218,0.09413643004533609
5,5,4,1,4,36,68,2,294,45,70,140,2596,4897,7787,12,23,2,2,40,5,9,41,72,104,3,70,108,110,111,104,3.1083333333333334,0.4166666666666667,1.3,0.700462962962963,1.1901960784313725,0.3416666666666667,0.9614814814814815,1.1659523809523809,0.9270238095238096,0.7604166666666666,1.1233333333333335,2.0055555555555555,0.7520325203252033,1.1962962962962962,1.020673076923077,0.36666666666666664,1.1659523809523809,1.0310185185185186,1.0184848484848485,1.013063063063063,1.020673076923077,64,6,62.62289814521643,92.92242402762427,1,18,10,14.0,40.0,22.22222222222222,62.22222222222222,17.84047619047619,87.76978417266187,89.13043478260869,90.51094890510949,93.38235294117648,37.056799232191665,29.38352790399088,27.91370822299182,26.346731545395365,2.933333333333333,0.0,21.630555555555553,0.12337654294300486,0.008193631418088746,-0.13157017436109336,0.1085773093388901,0.013101165747664064,-0.12167847508655427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4473.021458767304,978.5920541670811,23.68438839578656,16.440990351359062,-1.0,1.0,50.0,0.0,0,1,1,1,0.15384615384615385,0.23076923076923078,0.02564102564102564,0.25641025641025644,0.02631578947368421,0.008771929824561403,0.0,0.008771929824561403,0.017543859649122806,0.0,0.02631578947368421,0.017543859649122806,0.03508771929824561,0.8508771929824561,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.0,0.0,0.0,0.0,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.0,0.02654867256637168,0.017699115044247787,0.017699115044247787,0.8141592920353983,9.580069346346475,0.3210479003467317,4.006677796327212,19.429818928984204,62.36034416334917,0.52651855656864,11.840246564787467,14.76820341594966,25.645306279696932,3.801207140105304,26.492872736612306,17.452163862848337,78.52831642481058,21.471683575189417,23.436496725311418,4.3277256966739435,13.907795043020418,23.75754462565815,66.36702195967639,81.79016309233337,0.8475664569153718,62.886862719917815,85.79684088866058,86.32335944522923,86.64440734557596,0.4494670604854244,0.05136766405547708,81.79016309233337,33.33761397200462,62.886862719917815,32.142857142857146,50.0,45.714285714285715,8.571428571428571,16.428571428571427,1.4285714285714286,1.4285714285714286,0.3210479003467317,0.03669118861105506
6,6,0,0,17,33,47,0,77,50,47,108,5116,3217,8410,6,9,15,1,50,17,17,50,64,80,0,47,97,97,97,80,,,2.685294117647059,1.2005050505050505,1.1407801418439716,,1.7053333333333331,1.1407801418439716,1.2978395061728394,1.7053333333333331,2.685294117647059,2.685294117647059,1.7053333333333331,1.5510416666666667,1.1654166666666665,,1.1407801418439716,1.431786941580756,1.431786941580756,1.431786941580756,1.1654166666666665,47,4,67.78556709936956,58.80930794952709,0,4,2,3.0,48.0,16.0,64.0,138.88333333333333,92.5233644859813,93.39622641509435,93.33333333333333,93.26923076923077,44.13394191803883,43.10527708574112,41.19109078877145,39.90422261937313,0.0,0.0,35.041666666666664,0.0,0.0,8.107243028650934e-16,0.0,0.0,3.2888988566306893e-16,0.0,0.0,0.0,0.050290700482101526,0.0,-0.0502907004821013,0.0,0.0,0.0,31.797155748841142,31.797155748841142,1.8,-1.0,-1.0,-1.0,10,0,0,0,0.02,0.78,0.04,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.09375,0.7395833333333334,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.05263157894736842,0.010526315789473684,0.07368421052631578,0.0,0.06315789473684211,0.031578947368421054,0.0,0.08421052631578947,0.6631578947368421,0.0,0.0,32.56837098692033,28.26397146254459,38.25208085612366,0.0,9.417360285374555,0.0,12.615933412604043,14.60166468489893,63.36504161712247,0.0,100.0,0.0,60.832342449464925,32.56837098692033,32.56837098692033,60.832342449464925,70.820451843044,66.51605231866824,0.0,38.25208085612366,99.08442330558859,99.08442330558859,99.08442330558859,0.178359096313912,0.1902497027348395,66.51605231866824,60.832342449464925,38.25208085612366,46.2962962962963,43.51851851851852,43.51851851851852,5.555555555555555,8.333333333333332,13.88888888888889,0.9259259259259258,0.16514731140177039,0.1761571321618884
7,7,12,17,20,26,57,17,90,75,74,161,7298,1204,8592,10,49,4,0,46,37,49,63,77,83,34,74,103,120,137,83,5.288888888888889,1.2264705882352942,1.0883333333333334,0.5980769230769231,0.24619883040935672,0.3549019607843137,1.6217777777777778,0.2711711711711712,0.8894409937888199,0.811231884057971,1.151801801801802,2.1649659863945576,0.9232804232804234,0.4649350649350649,0.356425702811245,0.7906862745098039,0.2711711711711712,0.49854368932038834,0.4781944444444444,0.5710462287104623,0.356425702811245,86,3,89.12105427534522,44.879991243077264,1,4,6,5.0,26.666666666666668,24.0,50.66666666666667,9.446666666666665,89.375,89.937106918239,91.13924050632912,93.63057324840764,29.40597505951219,24.347563500871143,20.279821208261627,18.977560485770383,37.55,0.041666666666666664,47.733333333333334,0.3360333661932571,0.20173803879355548,-0.5377714049868128,0.23856353767305635,0.20721964096932902,-0.44578317864238687,-0.6234930131422147,0.45925508106488927,0.16423793207732557,0.0,0.0,0.0,-13.358840106036283,379.99765755520826,-180.95405089669546,-14.604592704773363,83.22826552903145,1.5,1.3333333333333333,70.33333333333333,1.0,2,3,3,17,0.08955223880597014,0.3582089552238806,0.11940298507462686,0.47761194029850745,0.06756756756756757,0.013513513513513514,0.013513513513513514,0.1891891891891892,0.02702702702702703,0.006756756756756757,0.12162162162162163,0.033783783783783786,0.12837837837837837,0.3918918918918919,0.05442176870748299,0.013605442176870748,0.013605442176870748,0.013605442176870748,0.17006802721088435,0.0,0.006802721088435374,0.06802721088435375,0.047619047619047616,0.013605442176870748,0.006802721088435374,0.11564625850340136,0.02040816326530612,0.061224489795918366,0.30612244897959184,44.320297951582866,14.560055865921786,15.200186219739292,10.858938547486034,9.799813780260708,4.213221601489757,54.56238361266295,42.26024208566108,3.1773743016759775,0.0,0.0,0.0,100.0,0.0,26.059124767225327,29.760242085661083,74.08054003724395,40.61918063314711,25.0,20.65875232774674,18.773277467411546,14.013035381750466,35.858938547486034,40.0721601489758,54.63221601489758,0.6866852886405959,0.04655493482309125,20.65875232774674,84.93947858472998,14.013035381750466,46.58385093167702,45.962732919254655,53.41614906832298,6.211180124223603,30.434782608695656,2.484472049689441,0.0,0.42651260164012167,0.028916108585770962
8,8,4,52,0,11,34,32,90,67,66,146,6136,2143,8369,3,35,4,0,11,52,56,63,34,45,84,66,45,77,129,45,2.8291666666666666,1.6586538461538463,,0.4272727272727273,0.878921568627451,0.18229166666666666,1.5263681592039802,0.5411616161616162,0.9553652968036529,0.4272727272727273,1.6586538461538463,1.7422619047619048,1.4436507936507936,0.878921568627451,0.7685185185185186,1.0962301587301586,0.5411616161616162,0.7685185185185186,0.5248917748917749,0.9819121447028424,0.7685185185185186,50,6,57.25252980854499,82.73924612341686,1,21,15,18.0,31.343283582089555,22.388059701492537,53.73134328358209,10.614102564102563,90.3448275862069,92.36111111111111,93.7062937062937,94.36619718309859,31.48535437321514,24.08809597775674,19.8932725610013,18.922381694768884,20.116666666666667,14.675,23.24722222222222,0.061462826927101186,0.10605614772371613,-0.1675189746508174,-0.01537017731693031,1.0747833307029255,-1.0594131533859958,-0.40794059446414443,0.06832586697553222,0.339614727488612,-0.08416017752669795,-0.18358914511011107,0.2677493226368091,0.0,1115.977661381335,43.782897196340116,134.31752053416403,45.20320762506896,1.64,1.0,58.0,1.1923076923076923,25,1,1,52,0.09230769230769231,0.27692307692307694,0.03076923076923077,0.3076923076923077,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.5909090909090909,0.022727272727272728,0.0,0.0,0.03787878787878788,0.0,0.30303030303030304,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.5648854961832062,0.0,0.0,0.0,0.0,0.030534351145038167,0.0,0.0,0.030534351145038167,0.0,0.2748091603053435,8.113275182220098,61.8353447245788,0.0,3.3695782052813956,21.42430397897001,4.182100609391803,17.278049946230134,22.643087585135618,35.3566734376867,0.9439598518341499,2.9752658621101684,20.802963317003226,100.0,0.0,3.3695782052813956,61.8353447245788,69.94861990679891,65.2049229298602,21.42430397897001,24.7938821842514,66.0174453339706,25.606404588361816,24.7938821842514,28.975982793643208,90.811327518222,0.45405663759111003,0.04779543553590632,24.7938821842514,73.3181981120803,25.606404588361816,45.89041095890411,45.20547945205479,34.24657534246575,2.054794520547945,23.972602739726025,2.73972602739726,0.0,0.31099769698021235,0.032736599682127616
9,9,0,20,3,4,8,14,70,27,22,57,2551,938,3559,0,11,3,0,7,23,23,27,11,12,34,22,15,29,49,12,,1.4425,1.9833333333333334,1.9291666666666667,1.075,0.5023809523809524,1.5746913580246913,0.7106060606060606,1.040643274853801,1.9523809523809523,1.5130434782608695,1.5130434782608695,1.5746913580246913,1.3227272727272728,1.359722222222222,1.0553921568627451,0.7106060606060606,1.4844444444444445,1.0103448275862068,1.186734693877551,1.359722222222222,29,2,67.21785472187291,27.154574892443108,0,17,3,10.0,62.96296296296296,22.22222222222222,85.18518518518519,14.5375,91.07142857142857,94.54545454545455,94.44444444444444,94.33962264150944,34.54675384524075,28.893686030897136,19.22647572099268,18.198351865577205,0.0,0.0,29.658333333333335,0.0,0.9401846574768682,-0.9401846574768687,0.0,0.9404721991375979,-0.9404721991375973,0.7067572781889071,0.6400683370381378,-1.346825615227045,0.0,0.0,0.0,0.0,0.0,-38.74563632142029,-79.10546029630183,-49.44441218684999,1.0,-1.0,-1.0,1.0,5,0,0,20,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.18518518518518517,0.0,0.0,0.0,0.6666666666666666,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.1875,0.0,0.0,0.0,0.0,0.6382978723404256,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0425531914893617,0.02127659574468085,0.0,0.02127659574468085,0.0,0.1702127659574468,0.0,48.637257656645126,10.030907558302895,13.009272267490868,14.498454622084855,11.85726327620118,80.97780275358247,19.022197246417534,0.0,0.0,0.0,0.0,100.0,0.0,23.040179825793764,58.66816521494802,58.66816521494802,71.67743748243889,24.52936218038775,27.50772688957572,60.49452093284631,26.355717898286034,37.538634447878614,49.395897724079795,98.03315538072492,0.3090755830289407,0.08429334082607474,27.50772688957572,71.67743748243889,26.355717898286034,47.368421052631575,38.59649122807017,50.877192982456144,0.0,19.298245614035086,5.263157894736842,0.0,0.5422378649630539,0.14788305408083288
10,10,15,24,36,33,91,19,69,108,110,232,6496,1889,8454,41,70,3,0,69,60,75,93,127,124,43,110,160,179,203,124,3.3066666666666666,1.234722222222222,0.6435185185185186,0.17777777777777776,0.29926739926739926,0.2236842105263158,1.002469135802469,0.2862121212121212,0.6073275862068965,0.4207729468599034,0.88,1.3653333333333333,0.6308243727598567,0.3968503937007874,0.2669354838709677,0.787984496124031,0.2862121212121212,0.3516666666666667,0.33808193668528863,0.4440886699507389,0.2669354838709677,120,3,90.77111085011433,56.94642819802205,1,4,3,3.5,33.33333333333333,25.0,58.33333333333333,8.220588235294118,92.20779220779221,92.17391304347827,92.57641921397381,94.2982456140351,23.03374810678861,19.38746517530099,16.74876628849259,16.44012583978585,31.516666666666666,1.525,46.96666666666667,0.28635088114729706,-0.06687536173722156,-0.21947551941007576,0.23841570084061856,-0.12885478849340146,-0.10956091234721715,-0.28683283410237853,0.005820730970859116,0.28101210313151853,0.09901802725308832,-0.0004649559474261138,-0.0985530713056624,-11.298292488144163,-166.53164859848658,-17.850118610161637,11.349596114513849,-11.812728930021823,1.125,1.0,63.0,0.875,16,5,5,24,0.07216494845360824,0.4742268041237113,0.16494845360824742,0.6391752577319587,0.055299539170506916,0.013824884792626729,0.013824884792626729,0.16589861751152074,0.013824884792626729,0.027649769585253458,0.1382488479262673,0.03225806451612903,0.1382488479262673,0.4009216589861751,0.041666666666666664,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.14814814814814814,0.004629629629629629,0.023148148148148147,0.08796296296296297,0.037037037037037035,0.018518518518518517,0.023148148148148147,0.11574074074074074,0.018518518518518517,0.05092592592592592,0.3333333333333333,35.202271114265436,21.0314643955524,16.441920984149515,4.163709486633546,19.32812869647504,3.0163236337828248,49.751596877217885,32.351549562337354,17.896853560444757,0.0,0.0,0.0,100.0,0.0,20.605630470783062,37.47338537970192,72.67565649396735,41.63709486633546,35.77004968062455,23.491838183108587,24.047788029335226,22.344452330257866,39.9337591672581,42.95008280104093,63.981547196593326,1.312987934705465,0.035486160397444996,23.491838183108587,76.8393659806009,22.344452330257866,46.55172413793103,47.41379310344828,51.724137931034484,17.67241379310345,30.17241379310345,1.293103448275862,0.0,0.5659430753040797,0.015295758792002154
11,11,14,1,19,24,60,2,118,58,62,135,6345,2343,8806,14,29,2,0,43,20,34,44,79,84,3,62,103,105,106,84,4.953571428571428,0.16666666666666666,1.443859649122807,0.36666666666666664,0.6430555555555556,0.23333333333333334,1.8232758620689655,0.6298387096774193,1.0871604938271604,0.8426356589147287,1.38,2.851470588235294,0.8272727272727273,0.8356540084388187,0.5640873015873016,0.2111111111111111,0.6298387096774193,0.7263754045307443,0.716984126984127,0.7117924528301887,0.5640873015873016,57,5,75.43808774349834,87.05069396145893,1,3,2,2.5,31.03448275862069,24.137931034482758,55.172413793103445,11.138461538461538,91.04477611940298,92.4812030075188,93.93939393939394,96.94656488549617,30.19045058658289,18.141567938544455,15.933601170671677,13.69625380836916,15.483333333333333,0.0,29.353333333333335,0.3155712602057953,-0.002663762098403715,-0.31290749810739177,0.6190961857932011,0.02108766336025347,-0.6401838491534548,0.0,0.0,0.0,0.0,0.0,0.0,-21.05902053576405,-445.68718403147614,1487.603305785124,5.559803912650441,31.459430276807037,2.0,1.4,69.2,1.0,1,5,5,1,0.02127659574468085,0.2765957446808511,0.06382978723404255,0.3404255319148936,0.08333333333333333,0.03333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.15833333333333333,0.016666666666666666,0.15833333333333333,0.49166666666666664,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.008403361344537815,0.0,0.0,0.0,0.05042016806722689,0.06722689075630252,0.008403361344537815,0.0,0.15966386554621848,0.0,0.09243697478991597,0.3949579831932773,47.25187372246196,0.11355893708834887,18.69180104474222,5.9959118782648195,26.28889393595276,0.3179650238473768,22.416534181240063,22.13263683851919,19.532137179196003,9.164206223029753,26.754485578014993,0.0,100.0,0.0,24.68771292300704,18.80535998183057,66.05723370429253,24.80127186009539,44.98069498069498,32.28480581421758,0.43152396093572565,26.606858959800135,50.976606858959805,51.29457188280717,51.408130819895526,0.4883034294799001,0.02271178741766977,32.28480581421758,72.05314558255735,26.606858959800135,42.96296296296296,45.925925925925924,42.22222222222222,10.37037037037037,21.48148148148148,1.4814814814814816,0.0,0.3617062440591852,0.016823546235310943
