Username;Code;User;User_all;PersonG;PersonSG;PersonNO;SW;SWKJ;Int;LZO;ALZO;VLZO;AV;FSK;Pre;Post;@LE;Z@LE;ZPre;ZPost;PreN1;PostN1;PreN2;PostN2;PreN3;PostN3;LE_N1;LE_N2;LE_N3;TestsActs;ÜbungenActs;KurzaufgabenActs;BeispieleActs;BK_InfoActs;Ü_InfoActs;Übersicht;LearnActs;InfoActs;TotActs;Learn;Info;Tot;ShortLearnActs;ShortInfoActs;LongLearnActs;LongInfoActs;KBActs;KÜActs;KÜTActs;KBÜActs;KBKIActs;BBKIActs;ÜÜIActs;BKIÜIActs;KBBKIActs;KBBKIÜIActs;KBBKIÜÜIActs;readActs;Tests_tpa;Übungen_tpa;Kurzaufgaben_tpa;Beispiele_tpa;BK_Info_tpa;Ü_Info_tpa;Learn_tpa;Info_tpa;Tot_tpa;KB_tpa;KÜ_tpa;KÜT_tpa;KBÜ_tpa;KBKI_tpa;BBKI_tpa;ÜÜI_tpa;BKIÜI_tpa;KBBKI_tpa;KBBKIÜI_tpa;KBBKIÜÜI_tpa;read_tpa;duplicates;nCat;DidTest;f1;f2;f12;f1Amp;f2Amp;f12Amp;fMean;PredChance1;PredChance2;PredChance3;PredChance4;CondEntropy1;CondEntropy2;CondEntropy3;CondEntropy4;BeforeTestTime;AfterTestTime;TimePerCat;TRegrFit;ÜRegrFit;BKRegrFit;CatTRegrFit;CatÜRegrFit;CatBKRegrFit;DiffLowRegrFit;DiffMedRegrFit;DiffHighRegrFit;TSecSpentRegrFit;ÜSecSpentRegrFit;BKSecSpentRegrFit;SecSpentRegrFit;meandifficulty;ndifficulty;backfrac;foolfrac1;foolfrac2;foolfrac12;TT;TB;UT;UU;UB;KK;KB;BU;BK;BB;TTT;TTB;TBB;UUU;KKK;KKB;KBK;KBB;BKK;BKB;BBK;BBB;Tests;Übungen;Kurzaufgaben;Beispiele;BK_Info;Ü_Info;Cat_0;Cat_1;Cat_2;Cat_3;Cat_4;Cat_5;Grund;Erweitert;KB_A;KÜ;KÜT;KBÜ;KBKI;BBKI;ÜÜI;BKIÜI;KBBKI;KBBKIÜI;KBBKIÜÜI;ShortActs;LongActs;read;LearnPerc;InfoPerc;LearnActsPerc;InfoActsPerc;duplicatesPerc;ShortLearnActsPerc;ShortInfoActsPerc;LongLearnActsPerc;LongInfoActsPerc;ShortActsPerc;LongActsPerc;ZSW;ZSWKJ;ZInt;ZLZO;ZALZO;ZVLZO;ZAV;ZFSK;ZSco01;ZSco02;ZSco03;StdZ01;StdZ02;StdZ03;StdZ04;StdZ05;StdZ06;StdZ07;StdZ08;StdZ09;StdZ10;StdZ11;ZLE_N1;ZLE_N2;ZLE_N3;filter_$;ZPreN1;ZPreN2;ZPreN3;QCL_1;Arbeitsgruppen;ZTests;ZÜbungen;ZKurzaufgaben;ZBeispiele;ZBK_Info;ZÜ_Info
HE1021-900;OF29VL;0;0;w;Ph;2.4;2.65;-1.98;1.84;3.86;-0.49;-1.1;-1.16;0.39;-0.53;0.28;0.81;0.556398965785797;-1.01288276872062;-0.678398299795509;0.02;-0.73;-1.3;1.01;-1.4;0.58;-0.75;2.31;1.98;10;6;9;19;41;4;163;44;45;103;4637;3599;8399;9;28;3;5;28;15;25;34;50;60;10;45;69;73;79;60;261.6;98.8333333333333;70.2222222222222;41.8947368421052;85.9024390243902;19.25;105.386363636363;79.9777777777777;81.5436893203883;51;81.6666666666666;153.64;59.4411764705882;83.08;71.9666666666666;67;79.9777777777777;71.7391304347826;68.8630136986301;71.1392405063291;71.9666666666666;61;2;1;13;4;8.5;29.5454545454545;27.2727272727272;56.8181818181818;10.5589743589743;85.2941176470588;88.1188118811881;93;94.9494949494949;38.6729474330535;34.750651861337;26.1775724160791;16.6721515413833;21.0083333333333;27.1833333333333;69.9916666666666;0.359525842960407;0.0173731300673659;-0.376898973027773;0.249644708684887;0.100793727948493;-0.350438436633381;0;0;0;-1091.84816862604;619.272347615729;436.030804333986;259.463999898086;0;6;0.1;0.375;0.075;0.45;0.0681818181818181;0.0454545454545454;0.0227272727272727;0.0795454545454545;0.0113636363636363;0.0227272727272727;0.0795454545454545;0.034090909090909;0.0795454545454545;0.534090909090909;0.0344827586206896;0.0344827586206896;0.0344827586206896;0.0459770114942528;0.0114942528735632;0.0114942528735632;0.0459770114942528;0.0114942528735632;0.0114942528735632;0.0689655172413793;0.0344827586206896;0.471264367816091;31.1465650672699;7.06036432908679;7.52470532206215;9.47731872842005;41.9335635194666;0.916775806643648;47.4223121800214;52.5776878199785;0;0;0;0;100;0;17.0020240504822;14.5850696511489;45.7316347184188;24.0623883795689;49.4582688415287;51.4108822478866;7.97714013573044;42.8503393261102;58.9355875699488;59.8523633765924;66.9127277056792;0.440528634361233;0.0952494344564829;51.4108822478866;55.2089534468389;42.8503393261102;42.7184466019417;43.6893203883495;59.2233009708737;8.7378640776699;27.1844660194174;2.9126213592233;4.85436893203883;0.427697703263333;0.092475179083964;0.729268849785627;-0.571391106617816;-0.0493689432412503;-0.0353989611296467;0.290909354998682;0.36283139678034;0.482907492096483;-0.234246816540533;-1.01288276872062;-0.678398299795509;0.556398965785797;0.729268849785627;-0.571391106617816;-0.0493689432412503;-0.0353989611296467;0.290909354998682;0.36283139678034;0.482907492096483;-0.234246816540533;-1.01288276872062;-0.678398299795509;0.556398965785797;-1.04167023720011;1.61280857127764;0.33180202604906;1;-1.01327956828759;-0.889586611913313;-1.14475005561607;1;0;0.486040469651303;-0.229681690047844;-0.68025839058848;0.20082820637683;0.683193071982535;-0.363425674202123
HE1021-902;HA5AN;2;2;m;PTRA;1.7;0.97;-1.98;1.63;1.06;-0.49;-1.35;-0.85;2.69;1.1;1.32;0.22;-0.285332802967076;0.0482945155589588;-0.0732145389049427;1.85;1.85;0.9;0.55;0.38;5.15;0;-0.35;4.77;0;5;40;0;21;2;77;45;23;82;5882;2369;8328;0;4;19;0;40;45;45;45;61;21;7;23;61;63;68;21; ;86;136.3; ;111.857142857142;10;130.711111111111;103;101.560975609756;136.3;130.711111111111;130.711111111111;130.711111111111;127.885245901639;111.857142857142;64.2857142857142;103;127.885245901639;124.142857142857;121.338235294117;111.857142857142;12;6;0;24;16;20;53.3333333333333;35.5555555555555;88.8888888888888;27.5033333333333;88.8888888888888;92.5;92.4050632911392;92.3076923076923;43.8932311736846;35.4382724983406;26.1558300812261;23.5929459972572;0;0;23.1333333333333;0;0.0638748710669686;-0.0638748710669684;0;0.057286170814042;-0.0572861708140421;0;0;0;0;1265.7340599972;-15.6996712946182;-8.47968530127711;0;5;0;0.622222222222222;0.0666666666666666;0.688888888888888;0;0;0;0.0746268656716417;0.0298507462686567;0.402985074626865;0.17910447761194;0.0149253731343283;0.194029850746268;0.0895522388059701;0;0;0;0.0606060606060606;0.242424242424242;0.151515151515151;0.136363636363636;0.0303030303030303;0.166666666666666;0.0303030303030303;0.0454545454545454;0.0454545454545454;0;5.16330451488952;65.4658981748318;0;28.2060518731988;0.240153698366954;43.0355427473583;27.4855907780979;5.52353506243996;6.46013448607108;16.7867435158501;0.708453410182516;100;0;65.4658981748318;70.6292026897214;70.6292026897214;70.6292026897214;93.6719500480307;28.2060518731988;5.40345821325648;28.4462055715658;93.6719500480307;93.9121037463976;99.0754082612872;0.0480307396733909;0.228146013448607;28.2060518731988;70.6292026897214;28.4462055715658;54.8780487804878;28.0487804878048;14.6341463414634;0;4.8780487804878;23.170731707317;0;0.058574072772428;0.278226845669033;-0.390818279871818;-0.571391106617816;-0.179852076979566;-1.69742335563138;0.290909354998682;0.23438310363591;0.668641142902823;0.713680959927075;0.0482945155589588;-0.0732145389049427;-0.285332802967076;-0.390818279871818;-0.571391106617816;-0.179852076979566;-1.69742335563138;0.290909354998682;0.23438310363591;0.668641142902823;0.713680959927075;0.0482945155589588;-0.0732145389049427;-0.285332802967076;-0.439105417616539;-0.631592588980315;1.45352533288379;1;0.225624568594648;0.0421192657073126;-0.23449152373812;1;0;-1.16183841240163;-0.341364947885291;2.91803001636663;-1.28911195821653;-0.124870845807876;-0.50827989159182
HE1021-904;MA6HE;3;3;w;Ph;1.4;1.53;-2.24;2.06;3.86;-2.21;-6.47;-2.62;2.69;0.15;0.57;0.42;-3.1678304753488E-16;-0.570183042763494;-0.509645135701024;0.02;0.05;0.2;1.01;0.38;0.58;0.03;0.81;0.2;0;0;18;11;19;0;125;29;19;53;2267;1404;3796;3;0;6;0;29;18;18;29;37;30;0;19;48;48;48;30; ; ;96.5555555555555;48.090909090909;73.8947368421052; ;78.1724137931034;73.8947368421052;71.6226415094339;78.1724137931034;96.5555555555555;96.5555555555555;78.1724137931034;84.9189189189189;64.4333333333333; ;73.8947368421052;76.4791666666666;76.4791666666666;76.4791666666666;64.4333333333333;18;3;0;4;1;2.5;68.9655172413793;17.2413793103448;86.2068965517241;61.1833333333333;96.1538461538461;96.078431372549;96;95.9183673469387;32.0648114264017;22.394073129399;22.1465272893078;21.8871848324781;0;0;21.0888888888888;0;0;-9.85040679360732E-16;0;0;2.5689572659804E-16;0;0;0;0;0;32.871658733857;32.871658733857;-1;0;0.103448275862068;0.586206896551724;0.103448275862068;0.689655172413793;0;0;0;0;0;0.191489361702127;0.170212765957446;0;0.191489361702127;0.446808510638297;0;0;0;0;0.0869565217391304;0.108695652173913;0.0652173913043478;0.108695652173913;0.108695652173913;0.0652173913043478;0.130434782608695;0.326086956521739;0;0;45.7850368809272;13.9357218124341;36.986301369863;0;2.58166491043203;0;0;9.95785036880927;87.4604847207586;0;100;0;59.7207586933614;45.7850368809272;45.7850368809272;59.7207586933614;82.7713382507903;50.9220231822971;0;36.986301369863;96.7070600632244;96.7070600632244;96.7070600632244;0.0790305584826132;0.158061116965226;50.9220231822971;59.7207586933614;36.986301369863;54.7169811320754;35.8490566037735;33.9622641509434;5.66037735849056;0;11.3207547169811;0;0.149114261287949;0.298228522575899;-0.0174559033193366;-0.736659974430009;0.0873276730560328;-0.0353989611296467;-1.25602853049178;-2.39623793996202;-0.391838089120472;0.713680959927075;-0.570183042763494;-0.509645135701024;-3.1678304753488E-16;-0.0174559033193366;-0.736659974430009;0.0873276730560328;-0.0353989611296467;-1.25602853049178;-2.39623793996202;-0.391838089120472;0.713680959927075;-0.570183042763494;-0.509645135701024;-3.1678304753488E-16;-0.415002824833196;0.347168819252478;-0.383849402684208;1;-1.01327956828759;-0.254332604444705;-0.23449152373812;1;0;-1.16183841240163;-0.645337793187308;1.69580086391032;0.901738876912739;0.39197466780571;-0.559693044671886
HE1021-905;BÜ26LI;4;4;w;Ph;1.7;2.65;-1.1;2.76;2.12;-2.51;-5.15;-3.68;2.69;0.49;0.28;-0.21;-0.898798329346288;-0.348833179784932;-0.678398299795509;0.82;0.54;0.9;-0.77;-0.56;2.27;-0.28;-1.67;2.83;6;13;2;5;18;6;301;26;24;72;3502;3574;7377;2;8;1;4;7;15;21;20;20;23;19;24;25;31;44;23;304.666666666666;97.1538461538461;29;70.6;187.055555555555;34.5;134.692307692307;148.916666666666;102.458333333333;58.7142857142857;88.0666666666666;149.95238095238;83.7;171.25;161.739130434782;77.3684210526315;148.916666666666;151.12;128.548387096774;119.272727272727;161.739130434782;18;6;1;9;3;6;34.6153846153846;23.076923076923;57.6923076923076;13.1037037037037;76.056338028169;87.1428571428571;91.3043478260869;94.1176470588235;62.3827595266945;42.4240734206803;33.2363717062556;28.6714975540298;5.7;6.51111111111111;20.4916666666666;0.23546421255783;-0.768016293631372;0.532552081073541;-0.0386498955466602;-0.104048356155919;0.14269825170258;0.058876024968634;-0.413476433167609;0.354600408198975;-1264.77307608144;-18.1342637840589;462.133548432612;61.2570116765609;1;13;0.217391304347826;0.217391304347826;0.130434782608695;0.347826086956521;0.10204081632653;0;0.0204081632653061;0.285714285714285;0.0612244897959183;0;0.0408163265306122;0.0612244897959183;0.0408163265306122;0.36734693877551;0.0833333333333333;0;0;0.229166666666666;0;0;0;0.0416666666666666;0;0.0416666666666666;0.0416666666666666;0.291666666666666;24.7797207536939;17.1207808052053;0.786227463738647;4.78514301206452;45.6418598346211;2.80601870679137;23.9663819981022;14.3689846821201;14.6943201843567;13.0676426731733;16.239663819981;17.6630066422665;93.357733496001;6.64226650399891;5.57137047580317;17.907008268944;42.6867290226379;22.6921512810085;46.4280872983597;50.4270028466856;19.9267995119967;48.4478785414125;51.2132303104242;54.0192490172156;71.140029822421;0.135556459265283;0.0677782296326419;50.4270028466856;47.4718720347024;48.4478785414125;36.1111111111111;33.3333333333333;25;2.77777777777777;11.1111111111111;1.38888888888888;5.55555555555555;0.188272860090672;0.094136430045336;0.729268849785627;-0.0120195540227052;0.522271452183752;-1.0682284062843;-1.52584327796105;-1.71803095215943;-1.02692734671634;0.713680959927075;-0.348833179784932;-0.678398299795509;-0.898798329346288;0.729268849785627;-0.0120195540227052;0.522271452183752;-1.0682284062843;-1.52584327796105;-1.71803095215943;-1.02692734671634;0.713680959927075;-0.348833179784932;-0.678398299795509;-0.898798329346288;-0.664062950261073;-1.74535557076246;0.673545685837419;1;-0.471682131399177;0.0421192657073126;-0.715189849561309;1;0;0.149188291345263;0.362592775335778;-1.09873418586148;-0.536834128241432;0.901480298827918;0.0410317007674054
HE1021-906;BA5BR;5;5;m;Ph;3.2;0.43;-1.98;1.63;3.86;-1.44;-2.17;-0.24;-0.26;-0.41;0.42;0.83;0.584932246082504;-0.934759287669361;-0.596931255060241;0.39;1.14;-1.3;0.55;-1.4;0.58;0.75;1.85;1.98;4;1;4;36;68;2;294;45;70;140;2596;4897;7787;12;23;2;2;40;5;9;41;72;104;3;70;108;110;111;104;186.5;25;78;42.0277777777777;71.4117647058823;20.5;57.6888888888888;69.9571428571428;55.6214285714285;45.625;67.4;120.333333333333;45.1219512195122;71.7777777777777;61.2403846153846;22;69.9571428571428;61.8611111111111;61.1090909090909;60.7837837837837;61.2403846153846;64;6;1;18;10;14;40;22.2222222222222;62.2222222222222;17.8404761904761;87.7697841726618;89.1304347826086;90.5109489051094;93.3823529411764;37.0567992321916;29.3835279039908;27.9137082229918;26.3467315453953;2.93333333333333;0;21.6305555555555;0.123376542943004;0.00819363141808874;-0.131570174361093;0.10857730933889;0.013101165747664;-0.121678475086554;0;0;0;-4473.02145876731;978.592054167081;23.6843883957865;16.440990351359;0;1;0.153846153846153;0.23076923076923;0.0256410256410256;0.256410256410256;0.0263157894736842;0.0087719298245614;0;0.0087719298245614;0.0175438596491228;0;0.0263157894736842;0.0175438596491228;0.0350877192982456;0.850877192982456;0.0176991150442477;0.00884955752212389;0.00884955752212389;0;0;0;0.0176991150442477;0.00884955752212389;0;0.0265486725663716;0.0176991150442477;0.814159292035398;9.58006934634647;0.321047900346731;4.00667779632721;19.4298189289842;62.3603441633491;0.52651855656864;11.8402465647874;14.7682034159496;25.6453062796969;3.8012071401053;26.4928727366123;17.4521638628483;78.5283164248105;21.4716835751894;23.4364967253114;4.32772569667394;13.9077950430204;23.7575446256581;66.3670219596763;81.7901630923333;0.847566456915371;62.8868627199178;85.7968408886605;86.3233594452292;86.6444073455759;0.449467060485424;0.051367664055477;81.7901630923333;33.3376139720046;62.8868627199178;32.1428571428571;50;45.7142857142857;8.57142857142857;16.4285714285714;1.42857142857142;1.42857142857142;0.321047900346731;0.036691188611055;-0.75084628583314;-0.571391106617816;-0.179852076979566;-0.0353989611296467;-0.56350401198733;-0.186927297877822;1.03411703642498;-0.502139449020509;-0.934759287669361;-0.596931255060241;0.584932246082504;-0.75084628583314;-0.571391106617816;-0.179852076979566;-0.0353989611296467;-0.56350401198733;-0.186927297877822;1.03411703642498;-0.502139449020509;-0.934759287669361;-0.596931255060241;0.584932246082504;0.163459401967035;1.22467904732326;0.33180202604906;1;-0.762790753726697;-0.889586611913313;-1.14475005561607;1;0;-0.654983356945243;-0.62643713693796;-0.898736420431042;1.76547219608214;1.88560650423984;-0.44697365149812
HE1021-907;GI11SI;6;6;w;Ph;2.4;2.09;-0.72;3.02;3.86;-0.25;-3.24;-2.62;4.25;0.49;0.92;0.43;0.0142666401483536;-0.348833179784932;-0.305977523862853;0.39;1.14;1.58;1.01;-0.56;0.58;0.75;-0.57;1.14;0;0;17;33;47;0;77;50;47;108;5116;3217;8410;6;9;15;1;50;17;17;50;64;80;0;47;97;97;97;80; ; ;161.117647058823;72.030303030303;68.4468085106382; ;102.32;68.4468085106382;77.8703703703703;102.32;161.117647058823;161.117647058823;102.32;93.0625;69.925; ;68.4468085106382;85.9072164948453;85.9072164948453;85.9072164948453;69.925;47;4;0;4;2;3;48;16;64;138.883333333333;92.5233644859813;93.3962264150943;93.3333333333333;93.2692307692307;44.1339419180388;43.1052770857411;41.1910907887714;39.9042226193731;0;0;35.0416666666666;0;0;-1.40230570080511E-16;0;0;-1.28632299165346E-18;0;0;0;0;0;31.7971557488411;31.7971557488411;-1;0;0.02;0.78;0.04;0.82;0;0;0;0;0;0.0833333333333333;0.0833333333333333;0;0.09375;0.739583333333333;0;0;0;0;0.0210526315789473;0.0526315789473684;0.0105263157894736;0.0736842105263157;0.0631578947368421;0.031578947368421;0.0842105263157894;0.663157894736842;0;0;32.5683709869203;28.2639714625445;38.2520808561236;0;9.41736028537455;0;12.615933412604;14.6016646848989;63.3650416171224;0;100;0;60.8323424494649;32.5683709869203;32.5683709869203;60.8323424494649;70.820451843044;66.5160523186682;0;38.2520808561236;99.0844233055885;99.0844233055885;99.0844233055885;0.178359096313912;0.190249702734839;66.5160523186682;60.8323424494649;38.2520808561236;46.2962962962963;43.5185185185185;43.5185185185185;5.55555555555555;8.33333333333333;13.8888888888888;0.925925925925925;0.16514731140177;0.176157132161888;0.355906473233145;0.229527252779729;0.683821998716905;-0.0353989611296467;0.506761152974096;-0.736685992535984;-0.391838089120472;1.35662327787902;-0.348833179784932;-0.305977523862853;0.0142666401483536;0.355906473233145;0.229527252779729;0.683821998716905;-0.0353989611296467;0.506761152974096;-0.736685992535984;-0.391838089120472;1.35662327787902;-0.348833179784932;-0.305977523862853;0.0142666401483536;0.163459401967035;-0.817219752610673;-0.00592112009472885;1;-0.762790753726697;0.330101082426415;-0.715189849561309;1;0;-1.16183841240163;-0.645337793187308;0.875013901759767;3.15429946432892;0.466484218923414;-0.559693044671886
HE1021-908;AS20UR;7;7;w;MaW;2.5;1.53;1.23;-0.55;3.86;-2.84;0.41;-2.62;-1.89;0.15;-0.07;-0.22;-0.913064969494641;-0.570183042763494;-0.882065911633681;0.82;0.54;-1.3;-0.77;3.03;0.58;-0.28;0.53;-2.45;12;17;20;26;57;17;90;75;74;161;7298;1204;8592;10;49;4;0;46;37;49;63;77;83;34;74;103;120;137;83;317.333333333333;73.5882352941176;65.3;35.8846153846153;14.7719298245614;21.2941176470588;97.3066666666666;16.2702702702702;53.3664596273291;48.6739130434782;69.1081081081081;129.897959183673;55.3968253968254;27.8961038961038;21.3855421686747;47.4411764705882;16.2702702702702;29.9126213592233;28.6916666666666;34.2627737226277;21.3855421686747;86;3;1;4;6;5;26.6666666666666;24;50.6666666666666;9.44666666666666;89.375;89.937106918239;91.1392405063291;93.6305732484076;29.4059750595121;24.3475635008711;20.2798212082616;18.9775604857703;37.55;0.0416666666666666;47.7333333333333;0.336033366193256;0.201738038793555;-0.537771404986812;0.238563537673056;0.207219640969328;-0.445783178642384;-0.623493013142215;0.459255081064889;0.164237932077325;379.997657555208;-180.954050896695;-14.6045927047733;83.2282655290314;1;17;0.0895522388059701;0.35820895522388;0.119402985074626;0.477611940298507;0.0675675675675675;0.0135135135135135;0.0135135135135135;0.189189189189189;0.027027027027027;0.00675675675675675;0.121621621621621;0.0337837837837837;0.128378378378378;0.391891891891891;0.0544217687074829;0.0136054421768707;0.0136054421768707;0.170068027210884;0;0.00680272108843537;0.0680272108843537;0.0476190476190476;0.00680272108843537;0.115646258503401;0.0612244897959183;0.306122448979591;44.3202979515828;14.5600558659217;15.2001862197392;10.858938547486;9.7998137802607;4.21322160148975;54.5623836126629;42.260242085661;3.17737430167597;0;0;0;100;0;26.0591247672253;29.760242085661;74.0805400372439;40.6191806331471;25;20.6587523277467;18.7732774674115;14.0130353817504;35.858938547486;40.0721601489758;54.6322160148975;0.686685288640595;0.0465549348230912;20.6587523277467;84.9394785847299;14.0130353817504;46.583850931677;45.9627329192546;53.4161490683229;6.2111801242236;30.4347826086956;2.48447204968944;0;0.426512601640121;0.0289161085857709;-0.0174559033193366;1.46904376137117;-1.53439127483446;-0.0353989611296467;-1.82263950017724;1.1386590873727;-0.391838089120472;-1.17393174277799;-0.570183042763494;-0.882065911633681;-0.913064969494641;-0.0174559033193366;1.46904376137117;-1.53439127483446;-0.0353989611296467;-1.82263950017724;1.1386590873727;-0.391838089120472;-1.17393174277799;-0.570183042763494;-0.882065911633681;-0.913064969494641;-0.664062950261073;0.110916065541114;-1.44928551849497;1;-0.471682131399177;-0.889586611913313;1.12066865012512;1;0;1.18302635464309;0.211838380822495;-0.203592437195072;0.418034245301274;-1.20834593207425;0.342291845132498
HE1021-909;LI27AN;8;8;w;Ph;1.3;1.53;-0.31;2.06;3.26;-0.25;0.63;-3.68;1.88;1.33;0.42;-0.91;-1.89746313973105;0.198031187573868;-0.596931255060241;1.85;1.85;0.2;0.55;5.07;-0.88;0;0.35;-5.95;4;52;0;11;34;32;90;67;66;146;6136;2143;8369;3;35;4;0;11;52;56;63;34;45;84;66;45;77;129;45;169.75;99.5192307692307; ;25.6363636363636;52.735294117647;10.9375;91.5820895522388;32.4696969696969;57.3219178082191;25.6363636363636;99.5192307692307;104.535714285714;86.6190476190476;52.735294117647;46.1111111111111;65.7738095238095;32.4696969696969;46.1111111111111;31.4935064935064;58.9147286821705;46.1111111111111;50;6;1;21;15;18;31.3432835820895;22.3880597014925;53.731343283582;10.6141025641025;90.3448275862069;92.3611111111111;93.7062937062937;94.3661971830985;31.4853543732151;24.0880959777567;19.8932725610013;18.9223816947688;20.1166666666666;14.675;23.2472222222222;0.0614628269271011;0.106056147723715;-0.167518974650817;-0.0153701773169302;1.07478333070292;-1.05941315338599;-0.407940594464144;0.068325866975532;0.339614727488612;1115.97766138133;43.78289719634;134.317520534163;45.2032076250689;1.19230769230769;52;0.0923076923076923;0.276923076923076;0.0307692307692307;0.307692307692307;0.0151515151515151;0.0151515151515151;0.0151515151515151;0.59090909090909;0.0227272727272727;0;0;0.0378787878787878;0;0.303030303030303;0.00763358778625954;0.00763358778625954;0.00763358778625954;0.564885496183206;0;0;0;0;0;0;0;0.274809160305343;8.11327518222009;61.8353447245788;0;3.36957820528139;21.42430397897;4.1821006093918;17.2780499462301;22.6430875851356;35.3566734376867;0.943959851834149;2.97526586211016;20.8029633170032;100;0;3.36957820528139;61.8353447245788;69.9486199067989;65.2049229298602;21.42430397897;24.7938821842514;66.0174453339706;25.6064045883618;24.7938821842514;28.9759827936432;90.811327518222;0.45405663759111;0.0477954355359063;24.7938821842514;73.3181981120803;25.6064045883618;45.8904109589041;45.2054794520547;34.2465753424657;2.05479452054794;23.972602739726;2.73972602739726;0;0.310997696980212;0.0327365996821276;-0.0174559033193366;0.490143544329724;0.0873276730560328;-0.391547045665733;0.506761152974096;1.2516935853398;-1.02692734671634;0.379845525605874;0.198031187573868;-0.596931255060241;-1.89746313973105;-0.0174559033193366;0.490143544329724;0.0873276730560328;-0.391547045665733;0.506761152974096;1.2516935853398;-1.02692734671634;0.379845525605874;0.198031187573868;-0.596931255060241;-1.89746313973105;-0.439105417616539;-0.0409607047019053;-2.85646529409409;1;0.225624568594648;-0.254332604444705;2.16388629340098;1;0;-0.73258739200214;2.99501803358179;-1.14756081556497;-0.759376697680017;-0.524075444142149;0.335629327163316
HE1021-911;SA20AN;10;10;w;MaW;1.9;-0.08;-1.3;1.63;2.12;-0.49;-3.24;-1.84;-1.89;-0.28;-0.18;0.1;-0.456532484747321;-0.850125516530499;-0.946075732497106;0.02;0.05;0.2;0.11;-1.4;-1.13;0.03;-0.09;0.27;15;24;36;33;91;19;69;108;110;232;6496;1889;8454;41;70;3;0;69;60;75;93;127;124;43;110;160;179;203;124;198.4;74.0833333333333;38.6111111111111;10.6666666666666;17.9560439560439;13.4210526315789;60.1481481481481;17.1727272727272;36.4396551724137;25.2463768115942;52.8;81.92;37.8494623655914;23.8110236220472;16.016129032258;47.2790697674418;17.1727272727272;21.1;20.2849162011173;26.6453201970443;16.016129032258;120;3;1;4;3;3.5;33.3333333333333;25;58.3333333333333;8.22058823529411;92.2077922077922;92.1739130434782;92.5764192139738;94.2982456140351;23.0337481067886;19.3874651753009;16.7487662884925;16.4401258397858;31.5166666666666;1.525;46.9666666666666;0.286350881147297;-0.0668753617372215;-0.219475519410075;0.238415700840618;-0.1288547884934;-0.109560912347217;-0.286832834102377;0.00582073097085919;0.281012103131518;-166.531648598486;-17.8501186101616;11.3495961145138;-11.8127289300217;0.875;24;0.0721649484536082;0.474226804123711;0.164948453608247;0.639175257731958;0.0552995391705069;0.0138248847926267;0.0138248847926267;0.16589861751152;0.0138248847926267;0.0276497695852534;0.138248847926267;0.032258064516129;0.138248847926267;0.400921658986175;0.0416666666666666;0.0138888888888888;0.0138888888888888;0.148148148148148;0.00462962962962962;0.0231481481481481;0.0879629629629629;0.037037037037037;0.0231481481481481;0.11574074074074;0.0509259259259259;0.333333333333333;35.2022711142654;21.0314643955524;16.4419209841495;4.16370948663354;19.328128696475;3.01632363378282;49.7515968772178;32.3515495623373;17.8968535604447;0;0;0;100;0;20.605630470783;37.4733853797019;72.6756564939673;41.6370948663354;35.7700496806245;23.4918381831085;24.0477880293352;22.3444523302578;39.9337591672581;42.9500828010409;63.9815471965933;1.31298793470546;0.0354861603974449;23.4918381831085;76.8393659806009;22.3444523302578;46.551724137931;47.4137931034482;51.7241379310344;17.6724137931034;30.1724137931034;1.29310344827586;0;0.565943075304079;0.0152957587920021;-1.09087273590772;-0.139149452339776;-0.179852076979566;-1.0682284062843;0.290909354998682;-0.736685992535984;0.0754917419406411;-1.17393174277799;-0.850125516530499;-0.946075732497106;-0.456532484747321;-1.09087273590772;-0.139149452339776;-0.179852076979566;-1.0682284062843;0.290909354998682;-0.736685992535984;0.0754917419406411;-1.17393174277799;-0.850125516530499;-0.946075732497106;-0.456532484747321;-0.415002824833196;-0.41221503196262;-0.355705807172225;1;-1.01327956828759;-0.254332604444705;-1.14475005561607;1;1;0.70061669442035;0.59282161707961;-0.126477700902978;-0.634530406661185;-0.64746587751387;0.0860546984494236
